[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\SCIFFEE 2.lcd
Output Date	27/02/2025
Output Time	03:03:57

[File Information]
Type	Data File
Generated	27/02/2025 02:13:30
Generated by	System Administrator
Modified	27/02/2025 03:03:57
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 02:13:54
Sample Type	0:Unknown
Level	0
Sample Name	SCIFFEE 2
Sample ID	SCIFFEE 2
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	22
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\SCIFFEE 2.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	84
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
8,16000	16697
8,17067	17900
8,18133	18977
8,19200	19847
8,20267	20490
8,21333	20879
8,22400	21052
8,23467	21021
8,24533	20852
8,25600	20598
8,26667	20297
8,27733	19997
8,28800	19714
8,29867	19461
8,30933	19251
8,32000	19083
8,33067	18950
8,34133	18853
8,35200	18777
8,36267	18714
8,37333	18656
8,38400	18585
8,39467	18507
8,40533	18387
8,41600	18222
8,42667	18018
8,43733	17751
8,44800	17427
8,45867	17058
8,46933	16641
8,48000	16205
8,49067	15747
8,50133	15299
8,51200	14870
8,52267	14457
8,53333	14078
8,54400	13718
8,55467	13407
8,56533	13122
8,57600	12887
8,58667	12695
8,59733	12537
8,60800	12418
8,61867	12329
8,62933	12251
8,64000	12204
8,65067	12164
8,66133	12133
8,67200	12089
8,68267	12032
8,69333	11970
8,70400	11894
8,71467	11818
8,72533	11739
8,73600	11674
8,74667	11616
8,75733	11579
8,76800	11580
8,77867	11641
8,78933	11757
8,80000	11931
8,81067	12174
8,82133	12476
8,83200	12834
8,84267	13249
8,85333	13715
8,86400	14199
8,87467	14704
8,88533	15233
8,89600	15788
8,90667	16385
8,91733	17025
8,92800	17740
8,93867	18537
8,94933	19432
8,96000	20423
8,97067	21491
8,98133	22588
8,99200	23661
9,00267	24643
9,01333	25476
9,02400	26066
9,03467	26381
9,04533	26378
9,05600	26051
9,06667	25413
9,07733	24527
9,08800	23427
9,09867	22209
9,10933	20927
9,12000	19650
9,13067	18438
9,14133	17332
9,15200	16343
9,16267	15495
9,17333	14773
9,18400	14176
9,19467	13706
9,20533	13331
9,21600	13036
9,22667	12807
9,23733	12628
9,24800	12489
9,25867	12368
9,26933	12281
9,28000	12195
9,29067	12120
9,30133	12036
9,31200	11966
9,32267	11881
9,33333	11806
9,34400	11727
9,35467	11641
9,36533	11551
9,37600	11467
9,38667	11385
9,39733	11303
9,40800	11238
9,41867	11176
9,42933	11123
9,44000	11104
9,45067	11105
9,46133	11127
9,47200	11191
9,48267	11295
9,49333	11446
9,50400	11637
9,51467	11889
9,52533	12191
9,53600	12556
9,54667	12964
9,55733	13435
9,56800	13955
9,57867	14533
9,58933	15156
9,60000	15829
9,61067	16524
9,62133	17243
9,63200	17951
9,64267	18634
9,65333	19264
9,66400	19791
9,67467	20189
9,68533	20450
9,69600	20542
9,70667	20469
9,71733	20224
9,72800	19854
9,73867	19364
9,74933	18812
9,76000	18225
9,77067	17663
9,78133	17146
9,79200	16714
9,80267	16368
9,81333	16110
9,82400	15957
9,83467	15888
9,84533	15868
9,85600	15884
9,86667	15907
9,87733	15920
9,88800	15916
9,89867	15868
9,90933	15786
9,92000	15660
9,93067	15508
9,94133	15324
9,95200	15136
9,96267	14937
9,97333	14736
9,98400	14556
9,99467	14378
10,00533	14204
10,01600	14063
10,02667	13931
10,03733	13803
10,04800	13672
10,05867	13551
10,06933	13433
10,08000	13323
10,09067	13220
10,10133	13117
10,11200	13030
10,12267	12934
10,13333	12868
10,14400	12806
10,15467	12752
10,16533	12715
10,17600	12687
10,18667	12665
10,19733	12661
10,20800	12667
10,21867	12680
10,22933	12702
10,24000	12741
10,25067	12804
10,26133	12897
10,27200	13009
10,28267	13166
10,29333	13364
10,30400	13623
10,31467	13960
10,32533	14416
10,33600	15023
10,34667	15842
10,35733	16938
10,36800	18363
10,37867	20169
10,38933	22415
10,40000	25139
10,41067	28321
10,42133	31930
10,43200	35868
10,44267	40037
10,45333	44259
10,46400	48386
10,47467	52190
10,48533	55498
10,49600	58125
10,50667	59964
10,51733	60915
10,52800	60960
10,53867	60099
10,54933	58437
10,56000	56070
10,57067	53153
10,58133	49817
10,59200	46241
10,60267	42566
10,61333	38939
10,62400	35450
10,63467	32203
10,64533	29237
10,65600	26603
10,66667	24287
10,67733	22317
10,68800	20657
10,69867	19280
10,70933	18164
10,72000	17269
10,73067	16582
10,74133	16048
10,75200	15663
10,76267	15394
10,77333	15234
10,78400	15150
10,79467	15132
10,80533	15156
10,81600	15213
10,82667	15280
10,83733	15327
10,84800	15362
10,85867	15350
10,86933	15304
10,88000	15220
10,89067	15104
10,90133	14958
10,91200	14806
10,92267	14676
10,93333	14580
10,94400	14594
10,95467	14762
10,96533	15177
10,97600	15987
10,98667	17377
10,99733	19606
11,00800	23045
11,01867	28142
11,02933	35486
11,04000	45673
11,05067	59468
11,06133	77522
11,07200	100319
11,08267	128194
11,09333	160854
11,10400	197827
11,11467	237608
11,12533	278553
11,13600	318229
11,14667	354382
11,15733	384505
11,16800	406767
11,17867	419769
11,18933	422965
11,20000	416604
11,21067	401520
11,22133	379207
11,23200	351313
11,24267	319725
11,25333	286326
11,26400	252609
11,27467	220076
11,28533	189551
11,29600	161829
11,30667	137179
11,31733	115834
11,32800	97596
11,33867	82294
11,34933	69602
11,36000	59199
11,37067	50712
11,38133	43840
11,39200	38280
11,40267	33827
11,41333	30267
11,42400	27407
11,43467	25151
11,44533	23360
11,45600	21954
11,46667	20861
11,47733	20027
11,48800	19394
11,49867	18918
11,50933	18558
11,52000	18293
11,53067	18088
11,54133	17929
11,55200	17795
11,56267	17671
11,57333	17559
11,58400	17450
11,59467	17340
11,60533	17239
11,61600	17122
11,62667	17003
11,63733	16880
11,64800	16763
11,65867	16638
11,66933	16515
11,68000	16404
11,69067	16303
11,70133	16217
11,71200	16151
11,72267	16114
11,73333	16098
11,74400	16112
11,75467	16150
11,76533	16205
11,77600	16275
11,78667	16343
11,79733	16412
11,80800	16478
11,81867	16547
11,82933	16598
11,84000	16629
11,85067	16650
11,86133	16658
11,87200	16656
11,88267	16646
11,89333	16637
11,90400	16615
11,91467	16591
11,92533	16584
11,93600	16580
11,94667	16572
11,95733	16593
11,96800	16625
11,97867	16679
11,98933	16747
12,00000	16815
12,01067	16901
12,02133	17006
12,03200	17123
12,04267	17246
12,05333	17387
12,06400	17540
12,07467	17715
12,08533	17940
12,09600	18198
12,10667	18515
12,11733	18914
12,12800	19405
12,13867	19970
12,14933	20612
12,16000	21326
12,17067	22078
12,18133	22814
12,19200	23514
12,20267	24113
12,21333	24574
12,22400	24862
12,23467	24972
12,24533	24898
12,25600	24652
12,26667	24265
12,27733	23775
12,28800	23232
12,29867	22671
12,30933	22143
12,32000	21663
12,33067	21255
12,34133	20913
12,35200	20658
12,36267	20478
12,37333	20353
12,38400	20267
12,39467	20239
12,40533	20242
12,41600	20256
12,42667	20295
12,43733	20358
12,44800	20430
12,45867	20509
12,46933	20590
12,48000	20674
12,49067	20771
12,50133	20855
12,51200	20950
12,52267	21049
12,53333	21150
12,54400	21255
12,55467	21370
12,56533	21492
12,57600	21631
12,58667	21774
12,59733	21917
12,60800	22058
12,61867	22182
12,62933	22291
12,64000	22361
12,65067	22390
12,66133	22399
12,67200	22387
12,68267	22353
12,69333	22326
12,70400	22324
12,71467	22374
12,72533	22495
12,73600	22722
12,74667	23052
12,75733	23488
12,76800	23999
12,77867	24550
12,78933	25120
12,80000	25631
12,81067	26040
12,82133	26298
12,83200	26378
12,84267	26271
12,85333	25967
12,86400	25514
12,87467	24935
12,88533	24288
12,89600	23590
12,90667	22909
12,91733	22251
12,92800	21667
12,93867	21145
12,94933	20698
12,96000	20328
12,97067	20035
12,98133	19802
12,99200	19622
13,00267	19491
13,01333	19411
13,02400	19369
13,03467	19382
13,04533	19453
13,05600	19575
13,06667	19749
13,07733	19989
13,08800	20276
13,09867	20638
13,10933	21100
13,12000	21837
13,13067	23232
13,14133	26337
13,15200	32924
13,16267	45595
13,17333	66508
13,18400	96255
13,19467	132544
13,20533	171201
13,21600	207685
13,22667	238405
13,23733	261705
13,24800	277296
13,25867	286101
13,26933	289354
13,28000	288338
13,29067	284176
13,30133	277716
13,31200	269624
13,32267	260371
13,33333	250373
13,34400	239848
13,35467	229055
13,36533	218130
13,37600	207240
13,38667	196500
13,39733	185970
13,40800	175789
13,41867	165939
13,42933	156533
13,44000	147540
13,45067	139039
13,46133	130983
13,47200	123417
13,48267	116315
13,49333	109677
13,50400	103467
13,51467	97699
13,52533	92314
13,53600	87318
13,54667	82660
13,55733	78333
13,56800	74311
13,57867	70559
13,58933	67094
13,60000	63845
13,61067	60852
13,62133	58069
13,63200	55505
13,64267	53133
13,65333	50963
13,66400	48961
13,67467	47135
13,68533	45461
13,69600	43911
13,70667	42480
13,71733	41149
13,72800	39901
13,73867	38711
13,74933	37606
13,76000	36565
13,77067	35600
13,78133	34715
13,79200	33918
13,80267	33220
13,81333	32618
13,82400	32118
13,83467	31706
13,84533	31385
13,85600	31127
13,86667	30896
13,87733	30689
13,88800	30469
13,89867	30225
13,90933	29925
13,92000	29580
13,93067	29172
13,94133	28733
13,95200	28254
13,96267	27763
13,97333	27275
13,98400	26799
13,99467	26350
14,00533	25942
14,01600	25591
14,02667	25281
14,03733	25012
14,04800	24762
14,05867	24558
14,06933	24374
14,08000	24200
14,09067	24043
14,10133	23889
14,11200	23751
14,12267	23639
14,13333	23546
14,14400	23496
14,15467	23493
14,16533	23545
14,17600	23684
14,18667	23895
14,19733	24178
14,20800	24556
14,21867	25002
14,22933	25502
14,24000	26019
14,25067	26548
14,26133	27049
14,27200	27482
14,28267	27819
14,29333	28046
14,30400	28152
14,31467	28126
14,32533	27955
14,33600	27680
14,34667	27309
14,35733	26874
14,36800	26386
14,37867	25888
14,38933	25402
14,40000	24943
14,41067	24533
14,42133	24187
14,43200	23916
14,44267	23708
14,45333	23583
14,46400	23533
14,47467	23574
14,48533	23701
14,49600	23912
14,50667	24225
14,51733	24606
14,52800	25061
14,53867	25575
14,54933	26130
14,56000	26697
14,57067	27238
14,58133	27739
14,59200	28137
14,60267	28436
14,61333	28609
14,62400	28651
14,63467	28555
14,64533	28334
14,65600	28019
14,66667	27641
14,67733	27223
14,68800	26802
14,69867	26406
14,70933	26043
14,72000	25739
14,73067	25495
14,74133	25313
14,75200	25174
14,76267	25072
14,77333	24997
14,78400	24936
14,79467	24887
14,80533	24827
14,81600	24749
14,82667	24673
14,83733	24581
14,84800	24474
14,85867	24369
14,86933	24264
14,88000	24175
14,89067	24103
14,90133	24051
14,91200	24046
14,92267	24080
14,93333	24181
14,94400	24366
14,95467	24687
14,96533	25218
14,97600	26069
14,98667	27403
14,99733	29464
15,00800	32596
15,01867	37239
15,02933	43987
15,04000	53466
15,05067	66449
15,06133	83559
15,07200	105481
15,08267	132310
15,09333	164074
15,10400	199948
15,11467	238852
15,12533	278782
15,13600	317651
15,14667	352922
15,15733	382370
15,16800	404064
15,17867	416672
15,18933	419595
15,20000	413036
15,21067	397780
15,22133	375341
15,23200	347299
15,24267	315716
15,25333	282278
15,26400	248836
15,27467	216602
15,28533	186763
15,29600	159830
15,30667	136325
15,31733	116282
15,32800	99636
15,33867	86099
15,34933	75303
15,36000	66925
15,37067	60543
15,38133	55817
15,39200	52353
15,40267	49868
15,41333	48041
15,42400	46656
15,43467	45489
15,44533	44393
15,45600	43255
15,46667	42023
15,47733	40668
15,48800	39221
15,49867	37731
15,50933	36250
15,52000	34852
15,53067	33620
15,54133	32602
15,55200	31842
15,56267	31368
15,57333	31178
15,58400	31275
15,59467	31617
15,60533	32149
15,61600	32816
15,62667	33524
15,63733	34208
15,64800	34811
15,65867	35243
15,66933	35488
15,68000	35510
15,69067	35308
15,70133	34918
15,71200	34380
15,72267	33725
15,73333	33003
15,74400	32277
15,75467	31578
15,76533	30941
15,77600	30368
15,78667	29861
15,79733	29420
15,80800	29038
15,81867	28699
15,82933	28388
15,84000	28085
15,85067	27807
15,86133	27536
15,87200	27274
15,88267	27018
15,89333	26780
15,90400	26559
15,91467	26348
15,92533	26176
15,93600	26015
15,94667	25881
15,95733	25776
15,96800	25700
15,97867	25655
15,98933	25631
16,00000	25628
16,01067	25657
16,02133	25703
16,03200	25774
16,04267	25862
16,05333	25953
16,06400	26056
16,07467	26177
16,08533	26296
16,09600	26419
16,10667	26562
16,11733	26705
16,12800	26858
16,13867	27007
16,14933	27191
16,16000	27368
16,17067	27575
16,18133	27776
16,19200	27962
16,20267	28168
16,21333	28336
16,22400	28487
16,23467	28608
16,24533	28704
16,25600	28762
16,26667	28802
16,27733	28795
16,28800	28758
16,29867	28701
16,30933	28626
16,32000	28525
16,33067	28413
16,34133	28283
16,35200	28158
16,36267	28016
16,37333	27877
16,38400	27730
16,39467	27583
16,40533	27450
16,41600	27309
16,42667	27169
16,43733	27024
16,44800	26872
16,45867	26729
16,46933	26588
16,48000	26448
16,49067	26319
16,50133	26188
16,51200	26070
16,52267	25963
16,53333	25862
16,54400	25759
16,55467	25672
16,56533	25608
16,57600	25554
16,58667	25533
16,59733	25540
16,60800	25579
16,61867	25679
16,62933	25837
16,64000	26076
16,65067	26382
16,66133	26773
16,67200	27246
16,68267	27782
16,69333	28384
16,70400	29012
16,71467	29619
16,72533	30195
16,73600	30702
16,74667	31109
16,75733	31372
16,76800	31494
16,77867	31455
16,78933	31264
16,80000	30920
16,81067	30447
16,82133	29890
16,83200	29258
16,84267	28598
16,85333	27941
16,86400	27320
16,87467	26755
16,88533	26289
16,89600	25960
16,90667	25780
16,91733	25816
16,92800	26118
16,93867	26749
16,94933	27808
16,96000	29392
16,97067	31614
16,98133	34630
16,99200	38555
17,00267	43574
17,01333	49766
17,02400	57280
17,03467	66125
17,04533	76324
17,05600	87730
17,06667	100147
17,07733	113187
17,08800	126459
17,09867	139375
17,10933	151368
17,12000	161827
17,13067	170179
17,14133	176016
17,15200	178979
17,16267	178932
17,17333	175926
17,18400	170143
17,19467	162029
17,20533	152004
17,21600	140694
17,22667	128570
17,23733	116253
17,24800	104154
17,25867	92711
17,26933	82144
17,28000	72654
17,29067	64306
17,30133	57118
17,31200	51038
17,32267	45953
17,33333	41773
17,34400	38348
17,35467	35579
17,36533	33339
17,37600	31549
17,38667	30141
17,39733	29055
17,40800	28230
17,41867	27656
17,42933	27317
17,44000	27199
17,45067	27303
17,46133	27635
17,47200	28183
17,48267	28939
17,49333	29888
17,50400	30994
17,51467	32218
17,52533	33502
17,53600	34761
17,54667	35944
17,55733	36978
17,56800	37802
17,57867	38355
17,58933	38637
17,60000	38616
17,61067	38326
17,62133	37817
17,63200	37144
17,64267	36358
17,65333	35571
17,66400	34835
17,67467	34257
17,68533	33935
17,69600	33945
17,70667	34394
17,71733	35384
17,72800	37022
17,73867	39391
17,74933	42569
17,76000	46604
17,77067	51482
17,78133	57111
17,79200	63349
17,80267	69945
17,81333	76614
17,82400	82992
17,83467	88721
17,84533	93455
17,85600	96895
17,86667	98821
17,87733	99127
17,88800	97839
17,89867	95068
17,90933	91016
17,92000	85976
17,93067	80250
17,94133	74180
17,95200	68025
17,96267	62054
17,97333	56429
17,98400	51335
17,99467	46814
18,00533	42892
18,01600	39563
18,02667	36773
18,03733	34483
18,04800	32610
18,05867	31095
18,06933	29877
18,08000	28897
18,09067	28120
18,10133	27497
18,11200	27001
18,12267	26617
18,13333	26326
18,14400	26112
18,15467	25981
18,16533	25899
18,17600	25875
18,18667	25906
18,19733	25962
18,20800	26038
18,21867	26120
18,22933	26191
18,24000	26233
18,25067	26254
18,26133	26249
18,27200	26207
18,28267	26142
18,29333	26043
18,30400	25929
18,31467	25809
18,32533	25679
18,33600	25552
18,34667	25436
18,35733	25329
18,36800	25227
18,37867	25140
18,38933	25074
18,40000	25021
18,41067	24977
18,42133	24938
18,43200	24912
18,44267	24874
18,45333	24850
18,46400	24819
18,47467	24796
18,48533	24756
18,49600	24711
18,50667	24656
18,51733	24599
18,52800	24538
18,53867	24469
18,54933	24385
18,56000	24306
18,57067	24224
18,58133	24151
18,59200	24090
18,60267	24040
18,61333	24014
18,62400	24010
18,63467	24033
18,64533	24104
18,65600	24215
18,66667	24370
18,67733	24604
18,68800	24889
18,69867	25243
18,70933	25687
18,72000	26220
18,73067	26834
18,74133	27531
18,75200	28286
18,76267	29088
18,77333	29906
18,78400	30704
18,79467	31443
18,80533	32090
18,81600	32620
18,82667	32987
18,83733	33188
18,84800	33223
18,85867	33087
18,86933	32823
18,88000	32438
18,89067	31974
18,90133	31458
18,91200	30940
18,92267	30434
18,93333	29967
18,94400	29559
18,95467	29212
18,96533	28948
18,97600	28762
18,98667	28668
18,99733	28670
19,00800	28781
19,01867	28990
19,02933	29328
19,04000	29797
19,05067	30411
19,06133	31176
19,07200	32101
19,08267	33191
19,09333	34445
19,10400	35853
19,11467	37386
19,12533	38998
19,13600	40656
19,14667	42267
19,15733	43788
19,16800	45114
19,17867	46170
19,18933	46887
19,20000	47228
19,21067	47176
19,22133	46707
19,23200	45870
19,24267	44722
19,25333	43314
19,26400	41744
19,27467	40079
19,28533	38393
19,29600	36764
19,30667	35225
19,31733	33823
19,32800	32566
19,33867	31467
19,34933	30510
19,36000	29681
19,37067	28982
19,38133	28383
19,39200	27869
19,40267	27427
19,41333	27062
19,42400	26732
19,43467	26470
19,44533	26238
19,45600	26046
19,46667	25882
19,47733	25758
19,48800	25670
19,49867	25628
19,50933	25628
19,52000	25705
19,53067	25871
19,54133	26128
19,55200	26510
19,56267	27056
19,57333	27763
19,58400	28643
19,59467	29688
19,60533	30865
19,61600	32142
19,62667	33442
19,63733	34713
19,64800	35865
19,65867	36839
19,66933	37575
19,68000	38023
19,69067	38167
19,70133	38017
19,71200	37614
19,72267	36988
19,73333	36228
19,74400	35379
19,75467	34520
19,76533	33728
19,77600	33068
19,78667	32585
19,79733	32336
19,80800	32355
19,81867	32666
19,82933	33277
19,84000	34192
19,85067	35370
19,86133	36774
19,87200	38328
19,88267	39945
19,89333	41530
19,90400	42969
19,91467	44157
19,92533	45014
19,93600	45486
19,94667	45523
19,95733	45130
19,96800	44328
19,97867	43171
19,98933	41759
20,00000	40146
20,01067	38435
20,02133	36703
20,03200	35022
20,04267	33434
20,05333	31969
20,06400	30658
20,07467	29502
20,08533	28512
20,09600	27650
20,10667	26930
20,11733	26319
20,12800	25812
20,13867	25395
20,14933	25068
20,16000	24817
20,17067	24636
20,18133	24513
20,19200	24460
20,20267	24480
20,21333	24584
20,22400	24809
20,23467	25165
20,24533	25690
20,25600	26421
20,26667	27410
20,27733	28682
20,28800	30274
20,29867	32166
20,30933	34352
20,32000	36762
20,33067	39289
20,34133	41808
20,35200	44162
20,36267	46187
20,37333	47740
20,38400	48713
20,39467	49031
20,40533	48670
20,41600	47696
20,42667	46183
20,43733	44267
20,44800	42081
20,45867	39785
20,46933	37499
20,48000	35337
20,49067	33353
20,50133	31587
20,51200	30079
20,52267	28812
20,53333	27781
20,54400	26943
20,55467	26273
20,56533	25745
20,57600	25333
20,58667	25007
20,59733	24761
20,60800	24577
20,61867	24430
20,62933	24320
20,64000	24237
20,65067	24177
20,66133	24131
20,67200	24095
20,68267	24060
20,69333	24038
20,70400	24015
20,71467	23996
20,72533	23986
20,73600	23990
20,74667	23987
20,75733	24004
20,76800	24022
20,77867	24046
20,78933	24080
20,80000	24110
20,81067	24141
20,82133	24162
20,83200	24183
20,84267	24188
20,85333	24190
20,86400	24175
20,87467	24152
20,88533	24140
20,89600	24104
20,90667	24076
20,91733	24053
20,92800	24049
20,93867	24060
20,94933	24095
20,96000	24164
20,97067	24273
20,98133	24417
20,99200	24599
21,00267	24818
21,01333	25045
21,02400	25298
21,03467	25540
21,04533	25774
21,05600	25964
21,06667	26114
21,07733	26204
21,08800	26237
21,09867	26198
21,10933	26098
21,12000	25950
21,13067	25766
21,14133	25541
21,15200	25305
21,16267	25069
21,17333	24835
21,18400	24626
21,19467	24439
21,20533	24295
21,21600	24175
21,22667	24108
21,23733	24087
21,24800	24111
21,25867	24193
21,26933	24329
21,28000	24541
21,29067	24820
21,30133	25154
21,31200	25571
21,32267	26048
21,33333	26588
21,34400	27202
21,35467	27854
21,36533	28572
21,37600	29343
21,38667	30178
21,39733	31084
21,40800	32102
21,41867	33298
21,42933	34745
21,44000	36530
21,45067	38795
21,46133	41647
21,47200	45237
21,48267	49641
21,49333	54980
21,50400	61214
21,51467	68329
21,52533	76109
21,53600	84339
21,54667	92632
21,55733	100645
21,56800	107911
21,57867	114016
21,58933	118564
21,60000	121292
21,61067	122038
21,62133	120779
21,63200	117608
21,64267	112746
21,65333	106511
21,66400	99296
21,67467	91446
21,68533	83388
21,69600	75428
21,70667	67854
21,71733	60865
21,72800	54591
21,73867	49072
21,74933	44338
21,76000	40323
21,77067	36998
21,78133	34268
21,79200	32040
21,80267	30244
21,81333	28815
21,82400	27676
21,83467	26786
21,84533	26085
21,85600	25539
21,86667	25124
21,87733	24801
21,88800	24558
21,89867	24373
21,90933	24242
21,92000	24139
21,93067	24064
21,94133	23995
21,95200	23952
21,96267	23911
21,97333	23878
21,98400	23859
21,99467	23843
22,00533	23833
22,01600	23831
22,02667	23839
22,03733	23845
22,04800	23860
22,05867	23889
22,06933	23906
22,08000	23930
22,09067	23949
22,10133	23949
22,11200	23929
22,12267	23898
22,13333	23845
22,14400	23775
22,15467	23692
22,16533	23589
22,17600	23493
22,18667	23409
22,19733	23328
22,20800	23264
22,21867	23230
22,22933	23203
22,24000	23190
22,25067	23192
22,26133	23204
22,27200	23210
22,28267	23229
22,29333	23257
22,30400	23273
22,31467	23295
22,32533	23319
22,33600	23345
22,34667	23388
22,35733	23440
22,36800	23521
22,37867	23614
22,38933	23714
22,40000	23832
22,41067	23975
22,42133	24110
22,43200	24245
22,44267	24381
22,45333	24493
22,46400	24565
22,47467	24598
22,48533	24586
22,49600	24522
22,50667	24431
22,51733	24290
22,52800	24136
22,53867	23967
22,54933	23787
22,56000	23636
22,57067	23512
22,58133	23420
22,59200	23411
22,60267	23488
22,61333	23683
22,62400	24023
22,63467	24555
22,64533	25321
22,65600	26353
22,66667	27706
22,67733	29402
22,68800	31434
22,69867	33777
22,70933	36370
22,72000	39122
22,73067	41884
22,74133	44507
22,75200	46813
22,76267	48650
22,77333	49874
22,78400	50408
22,79467	50236
22,80533	49385
22,81600	47926
22,82667	45985
22,83733	43713
22,84800	41260
22,85867	38767
22,86933	36361
22,88000	34119
22,89067	32118
22,90133	30359
22,91200	28891
22,92267	27669
22,93333	26678
22,94400	25896
22,95467	25290
22,96533	24821
22,97600	24482
22,98667	24225
22,99733	24026
23,00800	23886
23,01867	23772
23,02933	23689
23,04000	23616
23,05067	23560
23,06133	23520
23,07200	23476
23,08267	23447
23,09333	23430
23,10400	23401
23,11467	23379
23,12533	23358
23,13600	23321
23,14667	23293
23,15733	23263
23,16800	23220
23,17867	23174
23,18933	23130
23,20000	23085
23,21067	23056
23,22133	23029
23,23200	22998
23,24267	22995
23,25333	23015
23,26400	23044
23,27467	23094
23,28533	23160
23,29600	23236
23,30667	23341
23,31733	23440
23,32800	23561
23,33867	23692
23,34933	23824
23,36000	23953
23,37067	24088
23,38133	24209
23,39200	24325
23,40267	24414
23,41333	24469
23,42400	24507
23,43467	24490
23,44533	24439
23,45600	24350
23,46667	24229
23,47733	24064
23,48800	23874
23,49867	23669
23,50933	23448
23,52000	23237
23,53067	23012
23,54133	22809
23,55200	22624
23,56267	22452
23,57333	22304
23,58400	22173
23,59467	22060
23,60533	21973
23,61600	21906
23,62667	21865
23,63733	21846
23,64800	21861
23,65867	21915
23,66933	21996
23,68000	22121
23,69067	22290
23,70133	22480
23,71200	22696
23,72267	22917
23,73333	23127
23,74400	23314
23,75467	23456
23,76533	23537
23,77600	23555
23,78667	23518
23,79733	23423
23,80800	23261
23,81867	23082
23,82933	22880
23,84000	22679
23,85067	22476
23,86133	22308
23,87200	22152
23,88267	22009
23,89333	21908
23,90400	21830
23,91467	21776
23,92533	21758
23,93600	21772
23,94667	21815
23,95733	21924
23,96800	22078
23,97867	22292
23,98933	22562
24,00000	22913
24,01067	23311
24,02133	23772
24,03200	24267
24,04267	24812
24,05333	25363
24,06400	25925
24,07467	26479
24,08533	26992
24,09600	27443
24,10667	27842
24,11733	28150
24,12800	28360
24,13867	28457
24,14933	28457
24,16000	28358
24,17067	28149
24,18133	27835
24,19200	27443
24,20267	26995
24,21333	26495
24,22400	26002
24,23467	25515
24,24533	25070
24,25600	24683
24,26667	24370
24,27733	24141
24,28800	24002
24,29867	23936
24,30933	23950
24,32000	24018
24,33067	24106
24,34133	24221
24,35200	24313
24,36267	24381
24,37333	24407
24,38400	24382
24,39467	24295
24,40533	24144
24,41600	23946
24,42667	23700
24,43733	23417
24,44800	23117
24,45867	22814
24,46933	22516
24,48000	22234
24,49067	21983
24,50133	21768
24,51200	21584
24,52267	21449
24,53333	21355
24,54400	21283
24,55467	21268
24,56533	21280
24,57600	21336
24,58667	21414
24,59733	21523
24,60800	21646
24,61867	21771
24,62933	21904
24,64000	22017
24,65067	22100
24,66133	22148
24,67200	22166
24,68267	22147
24,69333	22080
24,70400	21969
24,71467	21842
24,72533	21686
24,73600	21511
24,74667	21339
24,75733	21155
24,76800	20979
24,77867	20832
24,78933	20696
24,80000	20582
24,81067	20495
24,82133	20430
24,83200	20390
24,84267	20372
24,85333	20373
24,86400	20389
24,87467	20401
24,88533	20427
24,89600	20443
24,90667	20471
24,91733	20475
24,92800	20489
24,93867	20476
24,94933	20462
24,96000	20414
24,97067	20372
24,98133	20325
24,99200	20272
25,00267	20220
25,01333	20161
25,02400	20130
25,03467	20094
25,04533	20065
25,05600	20050
25,06667	20058
25,07733	20065
25,08800	20082
25,09867	20112
25,10933	20155
25,12000	20196
25,13067	20247
25,14133	20296
25,15200	20340
25,16267	20384
25,17333	20428
25,18400	20461
25,19467	20493
25,20533	20508
25,21600	20529
25,22667	20532
25,23733	20524
25,24800	20503
25,25867	20469
25,26933	20432
25,28000	20399
25,29067	20365
25,30133	20318
25,31200	20284
25,32267	20247
25,33333	20229
25,34400	20229
25,35467	20245
