[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 2.lcd
Output Date	27/02/2025
Output Time	04:44:56

[File Information]
Type	Data File
Generated	27/02/2025 03:54:28
Generated by	System Administrator
Modified	27/02/2025 04:44:55
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 03:54:53
Sample Type	0:Unknown
Level	0
Sample Name	CHA VERDE 2
Sample ID	CHA VERDE 2
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	24
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 2.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	86
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
7,90400	9302
7,91467	9149
7,92533	9066
7,93600	9066
7,94667	9165
7,95733	9387
7,96800	9770
7,97867	10346
7,98933	11171
8,00000	12281
8,01067	13703
8,02133	15465
8,03200	17542
8,04267	19896
8,05333	22460
8,06400	25132
8,07467	27770
8,08533	30240
8,09600	32391
8,10667	34114
8,11733	35322
8,12800	35943
8,13867	36001
8,14933	35506
8,16000	34548
8,17067	33178
8,18133	31518
8,19200	29675
8,20267	27755
8,21333	25858
8,22400	24066
8,23467	22435
8,24533	21018
8,25600	19846
8,26667	18945
8,27733	18349
8,28800	18041
8,29867	18041
8,30933	18339
8,32000	18939
8,33067	19940
8,34133	21527
8,35200	24111
8,36267	28427
8,37333	35663
8,38400	47425
8,39467	65400
8,40533	90948
8,41600	123778
8,42667	162219
8,43733	202572
8,44800	240927
8,45867	273331
8,46933	297476
8,48000	312440
8,49067	318660
8,50133	317359
8,51200	310009
8,52267	298136
8,53333	282919
8,54400	265421
8,55467	246448
8,56533	226618
8,57600	206504
8,58667	186436
8,59733	166849
8,60800	148014
8,61867	130280
8,62933	113756
8,64000	98680
8,65067	85098
8,66133	73138
8,67200	62746
8,68267	53901
8,69333	46477
8,70400	40394
8,71467	35481
8,72533	31600
8,73600	28618
8,74667	26399
8,75733	24829
8,76800	23832
8,77867	23314
8,78933	23208
8,80000	23477
8,81067	24061
8,82133	24892
8,83200	25908
8,84267	27028
8,85333	28188
8,86400	29284
8,87467	30246
8,88533	31019
8,89600	31538
8,90667	31774
8,91733	31703
8,92800	31337
8,93867	30702
8,94933	29831
8,96000	28789
8,97067	27602
8,98133	26327
8,99200	24999
9,00267	23674
9,01333	22375
9,02400	21134
9,03467	19972
9,04533	18889
9,05600	17884
9,06667	16966
9,07733	16129
9,08800	15371
9,09867	14684
9,10933	14071
9,12000	13526
9,13067	13047
9,14133	12634
9,15200	12267
9,16267	11946
9,17333	11684
9,18400	11456
9,19467	11267
9,20533	11101
9,21600	10968
9,22667	10853
9,23733	10751
9,24800	10656
9,25867	10563
9,26933	10482
9,28000	10411
9,29067	10362
9,30133	10348
9,31200	10393
9,32267	10549
9,33333	10877
9,34400	11470
9,35467	12466
9,36533	14047
9,37600	16435
9,38667	19881
9,39733	24676
9,40800	31067
9,41867	39285
9,42933	49346
9,44000	61110
9,45067	74235
9,46133	88088
9,47200	101911
9,48267	114687
9,49333	125493
9,50400	133421
9,51467	137865
9,52533	138512
9,53600	135379
9,54667	128872
9,55733	119602
9,56800	108457
9,57867	96268
9,58933	83892
9,60000	71977
9,61067	61079
9,62133	51491
9,63200	43353
9,64267	36692
9,65333	31350
9,66400	27203
9,67467	24050
9,68533	21714
9,69600	20001
9,70667	18781
9,71733	17895
9,72800	17276
9,73867	16827
9,74933	16509
9,76000	16269
9,77067	16082
9,78133	15929
9,79200	15816
9,80267	15740
9,81333	15702
9,82400	15736
9,83467	15856
9,84533	16085
9,85600	16461
9,86667	17029
9,87733	17810
9,88800	18823
9,89867	20100
9,90933	21620
9,92000	23367
9,93067	25259
9,94133	27213
9,95200	29116
9,96267	30834
9,97333	32248
9,98400	33254
9,99467	33784
10,00533	33798
10,01600	33295
10,02667	32330
10,03733	30984
10,04800	29371
10,05867	27573
10,06933	25726
10,08000	23907
10,09067	22182
10,10133	20611
10,11200	19237
10,12267	18081
10,13333	17146
10,14400	16453
10,15467	15986
10,16533	15751
10,17600	15754
10,18667	15976
10,19733	16384
10,20800	16967
10,21867	17681
10,22933	18471
10,24000	19277
10,25067	20036
10,26133	20693
10,27200	21176
10,28267	21460
10,29333	21524
10,30400	21367
10,31467	20999
10,32533	20458
10,33600	19806
10,34667	19075
10,35733	18317
10,36800	17573
10,37867	16863
10,38933	16223
10,40000	15685
10,41067	15226
10,42133	14851
10,43200	14551
10,44267	14322
10,45333	14143
10,46400	14005
10,47467	13892
10,48533	13811
10,49600	13728
10,50667	13666
10,51733	13602
10,52800	13521
10,53867	13443
10,54933	13367
10,56000	13295
10,57067	13238
10,58133	13180
10,59200	13132
10,60267	13107
10,61333	13101
10,62400	13107
10,63467	13110
10,64533	13119
10,65600	13099
10,66667	13062
10,67733	12998
10,68800	12922
10,69867	12820
10,70933	12712
10,72000	12585
10,73067	12470
10,74133	12363
10,75200	12287
10,76267	12236
10,77333	12222
10,78400	12244
10,79467	12288
10,80533	12375
10,81600	12473
10,82667	12598
10,83733	12724
10,84800	12860
10,85867	13002
10,86933	13171
10,88000	13350
10,89067	13552
10,90133	13805
10,91200	14166
10,92267	14678
10,93333	15440
10,94400	16592
10,95467	18272
10,96533	20711
10,97600	24122
10,98667	28791
10,99733	34906
11,00800	42670
11,01867	52070
11,02933	63031
11,04000	75215
11,05067	88116
11,06133	101075
11,07200	113322
11,08267	124150
11,09333	132840
11,10400	138898
11,11467	141997
11,12533	142071
11,13600	139299
11,14667	134000
11,15733	126674
11,16800	117800
11,17867	107975
11,18933	97679
11,20000	87392
11,21067	77451
11,22133	68124
11,23200	59588
11,24267	51925
11,25333	45204
11,26400	39365
11,27467	34393
11,28533	30196
11,29600	26680
11,30667	23767
11,31733	21382
11,32800	19418
11,33867	17812
11,34933	16512
11,36000	15471
11,37067	14631
11,38133	13984
11,39200	13477
11,40267	13130
11,41333	12887
11,42400	12758
11,43467	12753
11,44533	12834
11,45600	13006
11,46667	13251
11,47733	13577
11,48800	13978
11,49867	14456
11,50933	15008
11,52000	15637
11,53067	16326
11,54133	17096
11,55200	17916
11,56267	18791
11,57333	19715
11,58400	20622
11,59467	21491
11,60533	22275
11,61600	22941
11,62667	23429
11,63733	23714
11,64800	23765
11,65867	23614
11,66933	23251
11,68000	22744
11,69067	22114
11,70133	21436
11,71200	20743
11,72267	20082
11,73333	19470
11,74400	18921
11,75467	18440
11,76533	17996
11,77600	17602
11,78667	17237
11,79733	16923
11,80800	16648
11,81867	16454
11,82933	16371
11,84000	16440
11,85067	16755
11,86133	17442
11,87200	18761
11,88267	21230
11,89333	25799
11,90400	34097
11,91467	48897
11,92533	74166
11,93600	115233
11,94667	178194
11,95733	268159
11,96800	388152
11,97867	534919
11,98933	701003
12,00000	872545
12,01067	1035966
12,02133	1177522
12,03200	1289107
12,04267	1366852
12,05333	1411241
12,06400	1425003
12,07467	1412293
12,08533	1378408
12,09600	1326854
12,10667	1262021
12,11733	1187122
12,12800	1105071
12,13867	1018657
12,14933	929636
12,16000	840450
12,17067	752414
12,18133	667471
12,19200	586351
12,20267	510586
12,21333	440644
12,22400	377353
12,23467	320621
12,24533	270728
12,25600	227255
12,26667	189994
12,27733	158321
12,28800	131703
12,29867	109552
12,30933	91242
12,32000	76241
12,33067	63968
12,34133	54038
12,35200	45987
12,36267	39518
12,37333	34330
12,38400	30213
12,39467	26973
12,40533	24459
12,41600	22514
12,42667	21034
12,43733	19937
12,44800	19139
12,45867	18562
12,46933	18145
12,48000	17837
12,49067	17573
12,50133	17349
12,51200	17145
12,52267	16927
12,53333	16708
12,54400	16497
12,55467	16350
12,56533	16291
12,57600	16401
12,58667	16804
12,59733	17627
12,60800	19023
12,61867	21221
12,62933	24378
12,64000	28656
12,65067	34107
12,66133	40656
12,67200	48093
12,68267	55961
12,69333	63786
12,70400	70938
12,71467	76934
12,72533	81329
12,73600	83905
12,74667	84569
12,75733	83433
12,76800	80697
12,77867	76639
12,78933	71610
12,80000	65913
12,81067	59859
12,82133	53748
12,83200	47779
12,84267	42163
12,85333	37014
12,86400	32442
12,87467	28447
12,88533	25073
12,89600	22292
12,90667	20113
12,91733	18772
12,92800	19386
12,93867	25614
12,94933	45693
12,96000	92369
12,97067	175592
12,98133	294828
12,99200	434366
13,00267	572150
13,01333	689626
13,02400	777808
13,03467	836813
13,04533	871259
13,05600	887429
13,06667	890586
13,07733	884782
13,08800	872828
13,09867	856419
13,10933	836929
13,12000	815021
13,13067	791399
13,14133	766371
13,15200	740394
13,16267	713662
13,17333	686452
13,18400	658990
13,19467	631441
13,20533	603999
13,21600	576661
13,22667	549738
13,23733	523160
13,24800	497216
13,25867	471791
13,26933	447113
13,28000	423165
13,29067	400063
13,30133	377726
13,31200	356301
13,32267	335746
13,33333	316108
13,34400	297340
13,35467	279478
13,36533	262516
13,37600	246441
13,38667	231256
13,39733	216871
13,40800	203352
13,41867	190609
13,42933	178662
13,44000	167421
13,45067	156905
13,46133	147039
13,47200	137840
13,48267	129216
13,49333	121174
13,50400	113681
13,51467	106718
13,52533	100224
13,53600	94222
13,54667	88670
13,55733	83545
13,56800	78829
13,57867	74495
13,58933	70521
13,60000	66887
13,61067	63564
13,62133	60527
13,63200	57778
13,64267	55279
13,65333	53060
13,66400	51140
13,67467	49556
13,68533	48338
13,69600	47549
13,70667	47225
13,71733	47415
13,72800	48103
13,73867	49264
13,74933	50818
13,76000	52652
13,77067	54586
13,78133	56424
13,79200	57950
13,80267	58993
13,81333	59397
13,82400	59062
13,83467	57976
13,84533	56153
13,85600	53703
13,86667	50753
13,87733	47488
13,88800	44081
13,89867	40675
13,90933	37436
13,92000	34448
13,93067	31794
13,94133	29513
13,95200	27611
13,96267	26076
13,97333	24885
13,98400	23977
13,99467	23316
14,00533	22868
14,01600	22570
14,02667	22368
14,03733	22228
14,04800	22111
14,05867	21977
14,06933	21801
14,08000	21591
14,09067	21314
14,10133	20978
14,11200	20600
14,12267	20193
14,13333	19771
14,14400	19347
14,15467	18931
14,16533	18556
14,17600	18231
14,18667	17998
14,19733	17843
14,20800	17812
14,21867	17935
14,22933	18228
14,24000	18706
14,25067	19378
14,26133	20264
14,27200	21326
14,28267	22534
14,29333	23826
14,30400	25122
14,31467	26348
14,32533	27402
14,33600	28202
14,34667	28698
14,35733	28843
14,36800	28641
14,37867	28128
14,38933	27349
14,40000	26383
14,41067	25305
14,42133	24205
14,43200	23137
14,44267	22171
14,45333	21339
14,46400	20658
14,47467	20137
14,48533	19764
14,49600	19514
14,50667	19385
14,51733	19329
14,52800	19331
14,53867	19345
14,54933	19365
14,56000	19348
14,57067	19308
14,58133	19209
14,59200	19039
14,60267	18807
14,61333	18518
14,62400	18179
14,63467	17799
14,64533	17397
14,65600	16997
14,66667	16592
14,67733	16226
14,68800	15888
14,69867	15593
14,70933	15352
14,72000	15156
14,73067	15009
14,74133	14924
14,75200	14884
14,76267	14883
14,77333	14908
14,78400	14976
14,79467	15048
14,80533	15142
14,81600	15252
14,82667	15374
14,83733	15514
14,84800	15647
14,85867	15799
14,86933	15957
14,88000	16124
14,89067	16302
14,90133	16497
14,91200	16712
14,92267	16949
14,93333	17232
14,94400	17594
14,95467	18087
14,96533	18747
14,97600	19640
14,98667	20850
14,99733	22410
15,00800	24401
15,01867	26826
15,02933	29680
15,04000	32869
15,05067	36280
15,06133	39735
15,07200	43025
15,08267	45903
15,09333	48194
15,10400	49683
15,11467	50264
15,12533	49919
15,13600	48684
15,14667	46676
15,15733	44069
15,16800	41057
15,17867	37858
15,18933	34644
15,20000	31588
15,21067	28770
15,22133	26295
15,23200	24162
15,24267	22388
15,25333	20967
15,26400	19871
15,27467	19051
15,28533	18501
15,29600	18161
15,30667	18032
15,31733	18067
15,32800	18248
15,33867	18557
15,34933	18923
15,36000	19325
15,37067	19736
15,38133	20084
15,39200	20347
15,40267	20477
15,41333	20464
15,42400	20321
15,43467	20038
15,44533	19668
15,45600	19217
15,46667	18736
15,47733	18269
15,48800	17849
15,49867	17501
15,50933	17220
15,52000	17010
15,53067	16863
15,54133	16758
15,55200	16665
15,56267	16574
15,57333	16466
15,58400	16310
15,59467	16112
15,60533	15874
15,61600	15591
15,62667	15285
15,63733	14959
15,64800	14633
15,65867	14311
15,66933	14014
15,68000	13750
15,69067	13503
15,70133	13305
15,71200	13147
15,72267	13032
15,73333	12937
15,74400	12891
15,75467	12876
15,76533	12880
15,77600	12913
15,78667	12972
15,79733	13046
15,80800	13141
15,81867	13274
15,82933	13491
15,84000	13854
15,85067	14446
15,86133	15476
15,87200	17223
15,88267	20090
15,89333	24690
15,90400	31722
15,91467	42201
15,92533	56993
15,93600	77122
15,94667	103038
15,95733	134993
15,96800	172140
15,97867	213185
15,98933	255654
16,00000	296978
16,01067	334058
16,02133	364392
16,03200	385939
16,04267	397557
16,05333	399029
16,06400	391034
16,07467	374725
16,08533	351873
16,09600	324184
16,10667	293682
16,11733	261889
16,12800	230454
16,13867	200346
16,14933	172548
16,16000	147433
16,17067	125407
16,18133	106384
16,19200	90288
16,20267	76804
16,21333	65650
16,22400	56472
16,23467	48941
16,24533	42775
16,25600	37708
16,26667	33539
16,27733	30109
16,28800	27271
16,29867	24915
16,30933	22966
16,32000	21343
16,33067	19996
16,34133	18877
16,35200	17948
16,36267	17173
16,37333	16513
16,38400	15966
16,39467	15497
16,40533	15110
16,41600	14804
16,42667	14546
16,43733	14330
16,44800	14154
16,45867	14009
16,46933	13880
16,48000	13756
16,49067	13633
16,50133	13505
16,51200	13386
16,52267	13265
16,53333	13154
16,54400	13038
16,55467	12929
16,56533	12855
16,57600	12798
16,58667	12773
16,59733	12787
16,60800	12830
16,61867	12903
16,62933	13007
16,64000	13124
16,65067	13258
16,66133	13392
16,67200	13521
16,68267	13632
16,69333	13719
16,70400	13751
16,71467	13761
16,72533	13730
16,73600	13665
16,74667	13584
16,75733	13503
16,76800	13437
16,77867	13412
16,78933	13464
16,80000	13637
16,81067	13986
16,82133	14560
16,83200	15410
16,84267	16596
16,85333	18169
16,86400	20170
16,87467	22578
16,88533	25394
16,89600	28488
16,90667	31787
16,91733	35098
16,92800	38235
16,93867	41028
16,94933	43255
16,96000	44802
16,97067	45576
16,98133	45537
16,99200	44740
17,00267	43235
17,01333	41190
17,02400	38742
17,03467	36051
17,04533	33261
17,05600	30531
17,06667	27941
17,07733	25557
17,08800	23433
17,09867	21573
17,10933	19971
17,12000	18628
17,13067	17514
17,14133	16616
17,15200	15914
17,16267	15382
17,17333	15003
17,18400	14773
17,19467	14689
17,20533	14755
17,21600	14960
17,22667	15313
17,23733	15816
17,24800	16456
17,25867	17230
17,26933	18131
17,28000	19140
17,29067	20241
17,30133	21387
17,31200	22541
17,32267	23667
17,33333	24694
17,34400	25581
17,35467	26281
17,36533	26750
17,37600	26980
17,38667	26959
17,39733	26712
17,40800	26252
17,41867	25638
17,42933	24892
17,44000	24086
17,45067	23274
17,46133	22498
17,47200	21781
17,48267	21125
17,49333	20557
17,50400	20075
17,51467	19676
17,52533	19343
17,53600	19074
17,54667	18834
17,55733	18621
17,56800	18412
17,57867	18187
17,58933	17952
17,60000	17679
17,61067	17379
17,62133	17055
17,63200	16695
17,64267	16310
17,65333	15915
17,66400	15521
17,67467	15128
17,68533	14757
17,69600	14418
17,70667	14134
17,71733	13908
17,72800	13766
17,73867	13718
17,74933	13791
17,76000	13997
17,77067	14355
17,78133	14871
17,79200	15549
17,80267	16369
17,81333	17297
17,82400	18332
17,83467	19373
17,84533	20401
17,85600	21337
17,86667	22121
17,87733	22714
17,88800	23082
17,89867	23211
17,90933	23112
17,92000	22792
17,93067	22287
17,94133	21641
17,95200	20888
17,96267	20078
17,97333	19265
17,98400	18472
17,99467	17734
18,00533	17079
18,01600	16505
18,02667	16026
18,03733	15637
18,04800	15345
18,05867	15120
18,06933	14939
18,08000	14803
18,09067	14717
18,10133	14630
18,11200	14567
18,12267	14522
18,13333	14493
18,14400	14493
18,15467	14520
18,16533	14580
18,17600	14688
18,18667	14815
18,19733	14987
18,20800	15177
18,21867	15393
18,22933	15598
18,24000	15791
18,25067	15975
18,26133	16126
18,27200	16239
18,28267	16304
18,29333	16326
18,30400	16305
18,31467	16241
18,32533	16148
18,33600	16028
18,34667	15882
18,35733	15699
18,36800	15517
18,37867	15333
18,38933	15146
18,40000	14970
18,41067	14814
18,42133	14705
18,43200	14636
18,44267	14634
18,45333	14708
18,46400	14890
18,47467	15188
18,48533	15628
18,49600	16239
18,50667	17063
18,51733	18119
18,52800	19445
18,53867	21076
18,54933	23038
18,56000	25338
18,57067	27972
18,58133	30925
18,59200	34176
18,60267	37697
18,61333	41454
18,62400	45442
18,63467	49701
18,64533	54272
18,65600	59260
18,66667	64734
18,67733	70819
18,68800	77554
18,69867	84929
18,70933	92832
18,72000	101053
18,73067	109281
18,74133	117098
18,75200	124072
18,76267	129743
18,77333	133705
18,78400	135657
18,79467	135444
18,80533	133024
18,81600	128524
18,82667	122213
18,83733	114409
18,84800	105584
18,85867	96097
18,86933	86405
18,88000	76861
18,89067	67788
18,90133	59400
18,91200	51826
18,92267	45174
18,93333	39409
18,94400	34563
18,95467	30536
18,96533	27286
18,97600	24691
18,98667	22709
18,99733	21221
19,00800	20187
19,01867	19507
19,02933	19128
19,04000	18994
19,05067	19047
19,06133	19211
19,07200	19445
19,08267	19704
19,09333	19951
19,10400	20144
19,11467	20272
19,12533	20318
19,13600	20281
19,14667	20168
19,15733	19990
19,16800	19746
19,17867	19470
19,18933	19176
19,20000	18874
19,21067	18581
19,22133	18333
19,23200	18111
19,24267	17919
19,25333	17791
19,26400	17697
19,27467	17655
19,28533	17649
19,29600	17661
19,30667	17699
19,31733	17746
19,32800	17801
19,33867	17846
19,34933	17871
19,36000	17895
19,37067	17911
19,38133	17915
19,39200	17907
19,40267	17890
19,41333	17866
19,42400	17839
19,43467	17800
19,44533	17738
19,45600	17662
19,46667	17565
19,47733	17462
19,48800	17340
19,49867	17252
19,50933	17188
19,52000	17204
19,53067	17312
19,54133	17538
19,55200	17891
19,56267	18364
19,57333	18955
19,58400	19619
19,59467	20334
19,60533	21024
19,61600	21640
19,62667	22138
19,63733	22479
19,64800	22632
19,65867	22589
19,66933	22383
19,68000	22016
19,69067	21566
19,70133	21054
19,71200	20547
19,72267	20100
19,73333	19741
19,74400	19498
19,75467	19386
19,76533	19419
19,77600	19568
19,78667	19813
19,79733	20133
19,80800	20485
19,81867	20825
19,82933	21121
19,84000	21321
19,85067	21400
19,86133	21335
19,87200	21119
19,88267	20746
19,89333	20259
19,90400	19665
19,91467	18987
19,92533	18286
19,93600	17580
19,94667	16924
19,95733	16336
19,96800	15817
19,97867	15397
19,98933	15070
20,00000	14830
20,01067	14671
20,02133	14556
20,03200	14492
20,04267	14454
20,05333	14413
20,06400	14373
20,07467	14328
20,08533	14247
20,09600	14148
20,10667	14025
20,11733	13888
20,12800	13737
20,13867	13588
20,14933	13439
20,16000	13306
20,17067	13209
20,18133	13157
20,19200	13153
20,20267	13209
20,21333	13370
20,22400	13641
20,23467	14042
20,24533	14624
20,25600	15383
20,26667	16353
20,27733	17507
20,28800	18865
20,29867	20390
20,30933	22036
20,32000	23751
20,33067	25444
20,34133	27039
20,35200	28457
20,36267	29616
20,37333	30443
20,38400	30912
20,39467	31005
20,40533	30738
20,41600	30122
20,42667	29209
20,43733	28070
20,44800	26762
20,45867	25377
20,46933	23980
20,48000	22657
20,49067	21465
20,50133	20468
20,51200	19723
20,52267	19253
20,53333	19087
20,54400	19233
20,55467	19677
20,56533	20397
20,57600	21337
20,58667	22444
20,59733	23622
20,60800	24799
20,61867	25891
20,62933	26800
20,64000	27487
20,65067	27874
20,66133	27976
20,67200	27772
20,68267	27289
20,69333	26601
20,70400	25731
20,71467	24771
20,72533	23768
20,73600	22780
20,74667	21856
20,75733	21016
20,76800	20272
20,77867	19647
20,78933	19120
20,80000	18678
20,81067	18301
20,82133	17979
20,83200	17679
20,84267	17403
20,85333	17127
20,86400	16846
20,87467	16559
20,88533	16266
20,89600	15957
20,90667	15657
20,91733	15353
20,92800	15054
20,93867	14773
20,94933	14499
20,96000	14248
20,97067	14023
20,98133	13815
20,99200	13643
21,00267	13481
21,01333	13356
21,02400	13248
21,03467	13152
21,04533	13068
21,05600	12992
21,06667	12935
21,07733	12902
21,08800	12873
21,09867	12887
21,10933	12916
21,12000	13015
21,13067	13187
21,14133	13468
21,15200	13906
21,16267	14542
21,17333	15442
21,18400	16669
21,19467	18297
21,20533	20393
21,21600	23009
21,22667	26190
21,23733	29894
21,24800	34113
21,25867	38718
21,26933	43578
21,28000	48449
21,29067	53141
21,30133	57379
21,31200	60966
21,32267	63670
21,33333	65379
21,34400	66050
21,35467	65734
21,36533	64579
21,37600	62838
21,38667	60831
21,39733	58949
21,40800	57631
21,41867	57343
21,42933	58566
21,44000	61712
21,45067	67211
21,46133	75294
21,47200	86196
21,48267	99834
21,49333	116095
21,50400	134462
21,51467	154347
21,52533	174775
21,53600	194785
21,54667	213217
21,55733	228968
21,56800	241057
21,57867	248746
21,58933	251568
21,60000	249390
21,61067	242402
21,62133	231195
21,63200	216445
21,64267	199160
21,65333	180210
21,66400	160645
21,67467	141189
21,68533	122612
21,69600	105346
21,70667	89809
21,71733	76107
21,72800	64287
21,73867	54270
21,74933	45919
21,76000	39052
21,77067	33447
21,78133	28918
21,79200	25289
21,80267	22402
21,81333	20108
21,82400	18317
21,83467	16918
21,84533	15845
21,85600	15027
21,86667	14418
21,87733	13980
21,88800	13683
21,89867	13507
21,90933	13460
21,92000	13510
21,93067	13673
21,94133	13948
21,95200	14345
21,96267	14876
21,97333	15542
21,98400	16369
21,99467	17339
22,00533	18420
22,01600	19617
22,02667	20860
22,03733	22114
22,04800	23332
22,05867	24461
22,06933	25421
22,08000	26184
22,09067	26690
22,10133	26931
22,11200	26902
22,12267	26597
22,13333	26061
22,14400	25323
22,15467	24425
22,16533	23436
22,17600	22406
22,18667	21403
22,19733	20468
22,20800	19633
22,21867	18930
22,22933	18372
22,24000	17965
22,25067	17709
22,26133	17566
22,27200	17535
22,28267	17576
22,29333	17672
22,30400	17767
22,31467	17872
22,32533	17944
22,33600	17972
22,34667	17951
22,35733	17893
22,36800	17779
22,37867	17624
22,38933	17423
22,40000	17202
22,41067	16945
22,42133	16653
22,43200	16338
22,44267	16011
22,45333	15668
22,46400	15344
22,47467	15033
22,48533	14758
22,49600	14532
22,50667	14358
22,51733	14261
22,52800	14248
22,53867	14332
22,54933	14497
22,56000	14763
22,57067	15110
22,58133	15527
22,59200	15989
22,60267	16490
22,61333	17002
22,62400	17497
22,63467	17964
22,64533	18369
22,65600	18711
22,66667	18966
22,67733	19114
22,68800	19172
22,69867	19148
22,70933	19007
22,72000	18791
22,73067	18506
22,74133	18145
22,75200	17740
22,76267	17296
22,77333	16849
22,78400	16381
22,79467	15919
22,80533	15478
22,81600	15062
22,82667	14683
22,83733	14334
22,84800	14027
22,85867	13754
22,86933	13524
22,88000	13330
22,89067	13158
22,90133	13032
22,91200	12962
22,92267	12947
22,93333	13001
22,94400	13139
22,95467	13372
22,96533	13714
22,97600	14164
22,98667	14721
22,99733	15382
23,00800	16100
23,01867	16880
23,02933	17675
23,04000	18452
23,05067	19161
23,06133	19773
23,07200	20257
23,08267	20599
23,09333	20792
23,10400	20836
23,11467	20754
23,12533	20575
23,13600	20324
23,14667	20044
23,15733	19771
23,16800	19558
23,17867	19421
23,18933	19404
23,20000	19506
23,21067	19734
23,22133	20099
23,23200	20596
23,24267	21201
23,25333	21914
23,26400	22707
23,27467	23578
23,28533	24500
23,29600	25460
23,30667	26441
23,31733	27405
23,32800	28318
23,33867	29150
23,34933	29851
23,36000	30362
23,37067	30659
23,38133	30716
23,39200	30544
23,40267	30152
23,41333	29573
23,42400	28869
23,43467	28106
23,44533	27373
23,45600	26711
23,46667	26217
23,47733	25912
23,48800	25843
23,49867	25997
23,50933	26345
23,52000	26851
23,53067	27437
23,54133	28039
23,55200	28569
23,56267	28974
23,57333	29182
23,58400	29155
23,59467	28879
23,60533	28362
23,61600	27619
23,62667	26689
23,63733	25609
23,64800	24437
23,65867	23225
23,66933	22046
23,68000	20914
23,69067	19871
23,70133	18934
23,71200	18108
23,72267	17415
23,73333	16816
23,74400	16319
23,75467	15898
23,76533	15556
23,77600	15270
23,78667	15037
23,79733	14842
23,80800	14690
23,81867	14575
23,82933	14500
23,84000	14493
23,85067	14559
23,86133	14747
23,87200	15112
23,88267	15706
23,89333	16624
23,90400	17968
23,91467	19852
23,92533	22409
23,93600	25754
23,94667	29985
23,95733	35151
23,96800	41279
23,97867	48275
23,98933	56028
24,00000	64297
24,01067	72822
24,02133	81224
24,03200	89241
24,04267	96464
24,05333	102589
24,06400	107393
24,07467	110692
24,08533	112415
24,09600	112561
24,10667	111183
24,11733	108406
24,12800	104406
24,13867	99404
24,14933	93586
24,16000	87197
24,17067	80409
24,18133	73469
24,19200	66518
24,20267	59805
24,21333	53390
24,22400	47432
24,23467	42007
24,24533	37147
24,25600	32881
24,26667	29192
24,27733	26082
24,28800	23473
24,29867	21316
24,30933	19562
24,32000	18151
24,33067	17014
24,34133	16112
24,35200	15392
24,36267	14824
24,37333	14371
24,38400	13999
24,39467	13710
24,40533	13467
24,41600	13253
24,42667	13087
24,43733	12927
24,44800	12800
24,45867	12692
24,46933	12595
24,48000	12510
24,49067	12433
24,50133	12367
24,51200	12318
24,52267	12276
24,53333	12245
24,54400	12228
24,55467	12236
24,56533	12256
24,57600	12282
24,58667	12322
24,59733	12383
24,60800	12441
24,61867	12500
24,62933	12562
24,64000	12635
24,65067	12693
24,66133	12736
24,67200	12754
24,68267	12759
24,69333	12738
24,70400	12702
24,71467	12660
24,72533	12589
24,73600	12515
24,74667	12443
24,75733	12364
24,76800	12300
24,77867	12251
24,78933	12211
24,80000	12194
24,81067	12185
24,82133	12205
24,83200	12251
24,84267	12295
24,85333	12353
24,86400	12404
24,87467	12456
24,88533	12503
24,89600	12526
24,90667	12532
24,91733	12536
24,92800	12512
24,93867	12477
24,94933	12432
24,96000	12382
24,97067	12336
24,98133	12307
24,99200	12295
25,00267	12302
25,01333	12355
25,02400	12450
25,03467	12579
25,04533	12739
25,05600	12943
25,06667	13193
25,07733	13472
25,08800	13763
