[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 3.lcd
Output Date	26/02/2025
Output Time	22:51:33

[File Information]
Type	Data File
Generated	26/02/2025 22:01:05
Generated by	System Administrator
Modified	26/02/2025 22:51:33
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	26/02/2025 22:01:29
Sample Type	0:Unknown
Level	0
Sample Name	CHA VERDE 3
Sample ID	CHA VERDE 3
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	17
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 3.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	86
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
19,02933	22408
19,04000	21169
19,05067	20333
19,06133	19824
19,07200	19582
19,08267	19555
19,09333	19652
19,10400	19842
19,11467	20059
19,12533	20266
19,13600	20433
19,14667	20544
19,15733	20574
19,16800	20529
19,17867	20390
19,18933	20195
19,20000	19960
19,21067	19670
19,22133	19370
19,23200	19052
19,24267	18757
19,25333	18486
19,26400	18260
19,27467	18056
19,28533	17896
19,29600	17792
19,30667	17713
19,31733	17672
19,32800	17664
19,33867	17671
19,34933	17696
19,36000	17727
19,37067	17763
19,38133	17792
19,39200	17831
19,40267	17871
19,41333	17898
19,42400	17918
19,43467	17961
19,44533	17982
19,45600	18004
19,46667	18018
19,47733	18017
19,48800	17985
19,49867	17925
19,50933	17851
19,52000	17773
19,53067	17697
19,54133	17652
19,55200	17690
19,56267	17816
19,57333	18068
19,58400	18454
19,59467	18967
19,60533	19602
19,61600	20324
19,62667	21066
19,63733	21772
19,64800	22419
19,65867	22909
19,66933	23237
19,68000	23347
19,69067	23258
19,70133	22997
19,71200	22579
19,72267	22063
19,73333	21483
19,74400	20927
19,75467	20421
19,76533	20010
19,77600	19725
19,78667	19561
19,79733	19547
19,80800	19664
19,81867	19883
19,82933	20186
19,84000	20538
19,85067	20881
19,86133	21180
19,87200	21417
19,88267	21536
19,89333	21510
19,90400	21340
19,91467	21024
19,92533	20562
19,93600	19985
19,94667	19338
19,95733	18637
19,96800	17945
19,97867	17273
19,98933	16669
20,00000	16136
20,01067	15703
20,02133	15359
20,03200	15102
20,04267	14925
20,05333	14808
20,06400	14736
20,07467	14692
20,08533	14642
20,09600	14593
20,10667	14534
20,11733	14444
20,12800	14329
20,13867	14188
20,14933	14044
20,16000	13876
20,17067	13717
20,18133	13570
20,19200	13438
20,20267	13347
20,21333	13296
20,22400	13291
20,23467	13365
20,24533	13534
20,25600	13807
20,26667	14227
20,27733	14821
20,28800	15603
20,29867	16602
20,30933	17816
20,32000	19245
20,33067	20859
20,34133	22614
20,35200	24442
20,36267	26268
20,37333	27992
20,38400	29520
20,39467	30767
20,40533	31680
20,41600	32202
20,42667	32302
20,43733	32018
20,44800	31363
20,45867	30385
20,46933	29166
20,48000	27772
20,49067	26293
20,50133	24806
20,51200	23379
20,52267	22101
20,53333	21006
20,54400	20176
20,55467	19615
20,56533	19377
20,57600	19458
20,58667	19848
20,59733	20519
20,60800	21441
20,61867	22543
20,62933	23750
20,64000	24950
20,65067	26087
20,66133	27055
20,67200	27795
20,68267	28265
20,69333	28423
20,70400	28278
20,71467	27844
20,72533	27181
20,73600	26338
20,74667	25379
20,75733	24353
20,76800	23349
20,77867	22387
20,78933	21511
20,80000	20716
20,81067	20037
20,82133	19468
20,83200	18977
20,84267	18557
20,85333	18198
20,86400	17871
20,87467	17560
20,88533	17273
20,89600	16992
20,90667	16711
20,91733	16413
20,92800	16124
20,93867	15837
20,94933	15557
20,96000	15296
20,97067	15038
20,98133	14801
20,99200	14585
21,00267	14383
21,01333	14207
21,02400	14056
21,03467	13909
21,04533	13790
21,05600	13668
21,06667	13569
21,07733	13487
21,08800	13397
21,09867	13320
21,10933	13248
21,12000	13198
21,13067	13160
21,14133	13159
21,15200	13211
21,16267	13317
21,17333	13540
21,18400	13879
21,19467	14393
21,20533	15140
21,21600	16189
21,22667	17606
21,23733	19466
21,24800	21832
21,25867	24774
21,26933	28281
21,28000	32347
21,29067	36898
21,30133	41820
21,31200	46913
21,32267	51951
21,33333	56667
21,34400	60826
21,35467	64192
21,36533	66598
21,37600	67915
21,38667	68139
21,39733	67381
21,40800	65853
21,41867	63824
21,42933	61677
21,44000	59833
21,45067	58768
21,46133	58953
21,47200	60863
21,48267	64951
21,49333	71560
21,50400	80973
21,51467	93266
21,52533	108338
21,53600	125951
21,54667	145448
21,55733	166108
21,56800	186854
21,57867	206677
21,58933	224285
21,60000	238626
21,61067	248780
21,62133	254141
21,63200	254397
21,64267	249579
21,65333	240125
21,66400	226648
21,67467	210113
21,68533	191428
21,69600	171661
21,70667	151697
21,71733	132281
21,72800	114061
21,73867	97404
21,74933	82669
21,76000	69836
21,77067	58921
21,78133	49750
21,79200	42198
21,80267	36014
21,81333	31014
21,82400	26996
21,83467	23802
21,84533	21257
21,85600	19257
21,86667	17694
21,87733	16486
21,88800	15562
21,89867	14871
21,90933	14360
21,92000	14009
21,93067	13778
21,94133	13676
21,95200	13688
21,96267	13797
21,97333	14011
21,98400	14351
21,99467	14813
22,00533	15420
22,01600	16160
22,02667	17046
22,03733	18061
22,04800	19191
22,05867	20402
22,06933	21625
22,08000	22831
22,09067	23967
22,10133	24974
22,11200	25790
22,12267	26368
22,13333	26703
22,14400	26760
22,15467	26544
22,16533	26078
22,17600	25388
22,18667	24556
22,19733	23587
22,20800	22569
22,21867	21544
22,22933	20565
22,24000	19674
22,25067	18907
22,26133	18271
22,27200	17794
22,28267	17465
22,29333	17271
22,30400	17206
22,31467	17233
22,32533	17322
22,33600	17458
22,34667	17609
22,35733	17753
22,36800	17875
22,37867	17954
22,38933	17968
22,40000	17935
22,41067	17851
22,42133	17718
22,43200	17524
22,44267	17297
22,45333	17021
22,46400	16717
22,47467	16394
22,48533	16058
22,49600	15725
22,50667	15392
22,51733	15103
22,52800	14851
22,53867	14672
22,54933	14551
22,56000	14522
22,57067	14574
22,58133	14738
22,59200	14978
22,60267	15307
22,61333	15709
22,62400	16162
22,63467	16657
22,64533	17174
22,65600	17689
22,66667	18166
22,67733	18603
22,68800	18985
22,69867	19270
22,70933	19477
22,72000	19583
22,73067	19607
22,74133	19507
22,75200	19314
22,76267	19044
22,77333	18701
22,78400	18296
22,79467	17845
22,80533	17365
22,81600	16868
22,82667	16372
22,83733	15899
22,84800	15452
22,85867	15040
22,86933	14668
22,88000	14340
22,89067	14046
22,90133	13786
22,91200	13569
22,92267	13381
22,93333	13241
22,94400	13134
22,95467	13074
22,96533	13086
22,97600	13158
22,98667	13311
22,99733	13558
23,00800	13912
23,01867	14368
23,02933	14921
23,04000	15546
23,05067	16238
23,06133	16956
23,07200	17674
23,08267	18345
23,09333	18941
23,10400	19444
23,11467	19824
23,12533	20065
23,13600	20187
23,14667	20183
23,15733	20077
23,16800	19896
23,17867	19669
23,18933	19453
23,20000	19267
23,21067	19155
23,22133	19135
23,23200	19242
23,24267	19473
23,25333	19826
23,26400	20306
23,27467	20910
23,28533	21610
23,29600	22402
23,30667	23280
23,31733	24221
23,32800	25214
23,33867	26232
23,34933	27258
23,36000	28245
23,37067	29156
23,38133	29960
23,39200	30579
23,40267	31001
23,41333	31189
23,42400	31130
23,43467	30827
23,44533	30314
23,45600	29636
23,46667	28867
23,47733	28080
23,48800	27368
23,49867	26783
23,50933	26381
23,52000	26190
23,53067	26223
23,54133	26454
23,55200	26849
23,56267	27352
23,57333	27880
23,58400	28371
23,59467	28728
23,60533	28923
23,61600	28901
23,62667	28643
23,63733	28134
23,64800	27404
23,65867	26491
23,66933	25430
23,68000	24294
23,69067	23103
23,70133	21932
23,71200	20817
23,72267	19786
23,73333	18875
23,74400	18067
23,75467	17372
23,76533	16784
23,77600	16310
23,78667	15916
23,79733	15596
23,80800	15330
23,81867	15105
23,82933	14936
23,84000	14792
23,85067	14690
23,86133	14618
23,87200	14611
23,88267	14658
23,89333	14825
23,90400	15127
23,91467	15642
23,92533	16464
23,93600	17679
23,94667	19413
23,95733	21787
23,96800	24927
23,97867	28945
23,98933	33900
24,00000	39819
24,01067	46661
24,02133	54292
24,03200	62521
24,04267	71053
24,05333	79580
24,06400	87716
24,07467	95154
24,08533	101515
24,09600	106587
24,10667	110152
24,11733	112133
24,12800	112522
24,13867	111358
24,14933	108796
24,16000	104982
24,17067	100127
24,18133	94436
24,19200	88148
24,20267	81451
24,21333	74543
24,22400	67657
24,23467	60919
24,24533	54500
24,25600	48480
24,26667	42988
24,27733	38044
24,28800	33702
24,29867	29920
24,30933	26710
24,32000	24021
24,33067	21807
24,34133	19993
24,35200	18527
24,36267	17358
24,37333	16425
24,38400	15681
24,39467	15088
24,40533	14603
24,41600	14219
24,42667	13906
24,43733	13647
24,44800	13430
24,45867	13249
24,46933	13091
24,48000	12962
24,49067	12835
24,50133	12721
24,51200	12622
24,52267	12543
24,53333	12476
24,54400	12418
24,55467	12370
24,56533	12342
24,57600	12318
24,58667	12317
24,59733	12332
24,60800	12354
24,61867	12394
24,62933	12440
24,64000	12500
24,65067	12577
24,66133	12641
24,67200	12720
24,68267	12779
24,69333	12829
24,70400	12868
24,71467	12886
24,72533	12888
24,73600	12870
24,74667	12831
24,75733	12777
24,76800	12722
24,77867	12660
24,78933	12594
24,80000	12538
24,81067	12495
24,82133	12466
24,83200	12459
24,84267	12468
24,85333	12495
24,86400	12532
24,87467	12586
24,88533	12639
24,89600	12694
24,90667	12729
24,91733	12761
24,92800	12779
24,93867	12775
24,94933	12748
24,96000	12696
24,97067	12645
24,98133	12581
24,99200	12514
25,00267	12459
25,01333	12420
25,02400	12396
25,03467	12403
25,04533	12440
25,05600	12516
25,06667	12635
25,07733	12793
25,08800	12995
25,09867	13231
25,10933	13501
25,12000	13789
25,13067	14092
25,14133	14386
25,15200	14652
25,16267	14889
25,17333	15065
25,18400	15186
25,19467	15247
25,20533	15237
25,21600	15157
25,22667	15024
25,23733	14825
25,24800	14591
25,25867	14344
25,26933	14066
25,28000	13803
25,29067	13549
25,30133	13305
25,31200	13091
25,32267	12895
25,33333	12715
25,34400	12564
25,35467	12436
25,36533	12337
25,37600	12260
25,38667	12192
25,39733	12156
25,40800	12139
25,41867	12158
25,42933	12183
25,44000	12250
25,45067	12328
25,46133	12432
25,47200	12556
25,48267	12672
25,49333	12806
25,50400	12939
25,51467	13043
25,52533	13124
25,53600	13170
25,54667	13196
25,55733	13174
25,56800	13146
25,57867	13080
25,58933	13003
25,60000	12918
25,61067	12834
25,62133	12749
25,63200	12692
25,64267	12639
25,65333	12609
25,66400	12612
25,67467	12625
25,68533	12642
25,69600	12661
25,70667	12692
25,71733	12718
25,72800	12756
25,73867	12782
25,74933	12801
25,76000	12814
25,77067	12823
25,78133	12833
25,79200	12832
25,80267	12811
25,81333	12786
25,82400	12762
25,83467	12723
25,84533	12671
25,85600	12617
25,86667	12550
25,87733	12487
25,88800	12428
25,89867	12376
25,90933	12320
25,92000	12284
25,93067	12260
25,94133	12241
25,95200	12239
25,96267	12255
25,97333	12277
25,98400	12317
25,99467	12361
26,00533	12410
26,01600	12464
26,02667	12509
26,03733	12573
26,04800	12631
26,05867	12686
26,06933	12743
26,08000	12803
26,09067	12853
26,10133	12905
26,11200	12951
26,12267	12994
26,13333	13034
26,14400	13051
26,15467	13063
26,16533	13061
26,17600	13028
26,18667	12983
26,19733	12918
26,20800	12841
26,21867	12761
26,22933	12674
26,24000	12589
26,25067	12511
26,26133	12444
26,27200	12375
26,28267	12316
26,29333	12264
26,30400	12212
26,31467	12171
26,32533	12128
26,33600	12082
26,34667	12034
26,35733	11996
26,36800	11956
26,37867	11913
26,38933	11879
26,40000	11852
26,41067	11821
26,42133	11820
26,43200	11814
26,44267	11822
26,45333	11832
26,46400	11866
26,47467	11901
26,48533	11942
26,49600	11978
26,50667	12029
26,51733	12075
26,52800	12107
26,53867	12146
26,54933	12192
26,56000	12239
26,57067	12293
26,58133	12345
26,59200	12405
26,60267	12467
26,61333	12545
26,62400	12615
26,63467	12697
26,64533	12770
26,65600	12838
26,66667	12903
26,67733	12965
26,68800	13017
26,69867	13045
26,70933	13070
26,72000	13068
26,73067	13057
26,74133	13039
26,75200	13012
26,76267	12975
26,77333	12918
26,78400	12875
26,79467	12820
26,80533	12776
26,81600	12742
26,82667	12726
26,83733	12721
26,84800	12737
26,85867	12766
26,86933	12808
26,88000	12858
26,89067	12918
26,90133	12968
26,91200	13016
26,92267	13040
26,93333	13048
26,94400	13026
26,95467	12982
26,96533	12915
26,97600	12829
26,98667	12719
26,99733	12605
27,00800	12500
27,01867	12400
27,02933	12317
27,04000	12243
27,05067	12196
27,06133	12159
27,07200	12149
27,08267	12138
27,09333	12143
27,10400	12156
27,11467	12170
27,12533	12178
27,13600	12172
27,14667	12177
27,15733	12176
27,16800	12161
27,17867	12154
27,18933	12139
27,20000	12134
27,21067	12135
27,22133	12143
27,23200	12161
27,24267	12185
27,25333	12223
27,26400	12263
27,27467	12291
27,28533	12330
27,29600	12351
27,30667	12358
27,31733	12361
27,32800	12336
27,33867	12295
27,34933	12242
27,36000	12168
27,37067	12082
27,38133	11999
27,39200	11902
27,40267	11811
27,41333	11728
27,42400	11651
27,43467	11591
27,44533	11528
27,45600	11506
27,46667	11504
27,47733	11524
27,48800	11583
27,49867	11679
27,50933	11836
27,52000	12037
27,53067	12305
27,54133	12617
27,55200	12974
27,56267	13387
27,57333	13817
27,58400	14262
27,59467	14661
27,60533	15023
27,61600	15305
27,62667	15499
27,63733	15596
27,64800	15570
27,65867	15451
27,66933	15242
27,68000	14964
27,69067	14637
27,70133	14293
27,71200	13939
27,72267	13594
27,73333	13289
27,74400	13018
27,75467	12786
27,76533	12615
27,77600	12481
27,78667	12383
27,79733	12319
27,80800	12297
27,81867	12299
27,82933	12308
27,84000	12329
27,85067	12358
27,86133	12384
27,87200	12412
27,88267	12428
27,89333	12427
27,90400	12405
27,91467	12368
27,92533	12314
27,93600	12260
27,94667	12184
27,95733	12109
27,96800	12033
27,97867	11966
27,98933	11890
28,00000	11828
28,01067	11773
28,02133	11729
28,03200	11701
28,04267	11682
28,05333	11676
28,06400	11681
28,07467	11684
28,08533	11700
28,09600	11716
28,10667	11746
28,11733	11772
28,12800	11797
28,13867	11817
28,14933	11849
28,16000	11870
28,17067	11883
28,18133	11890
28,19200	11892
28,20267	11895
28,21333	11912
28,22400	11907
28,23467	11894
28,24533	11889
28,25600	11884
28,26667	11892
28,27733	11898
28,28800	11909
28,29867	11928
28,30933	11948
28,32000	11966
28,33067	11998
28,34133	12035
28,35200	12071
28,36267	12106
28,37333	12150
28,38400	12183
28,39467	12220
28,40533	12266
28,41600	12284
28,42667	12309
28,43733	12331
28,44800	12345
28,45867	12358
28,46933	12373
28,48000	12372
28,49067	12384
28,50133	12392
28,51200	12412
28,52267	12428
28,53333	12460
28,54400	12492
28,55467	12535
28,56533	12596
28,57600	12656
28,58667	12739
28,59733	12830
28,60800	12925
28,61867	13023
28,62933	13124
28,64000	13230
28,65067	13333
28,66133	13428
28,67200	13526
28,68267	13615
28,69333	13693
28,70400	13783
28,71467	13859
28,72533	13932
28,73600	13991
28,74667	14050
28,75733	14093
28,76800	14143
28,77867	14184
28,78933	14222
28,80000	14273
28,81067	14328
28,82133	14385
28,83200	14461
28,84267	14533
28,85333	14606
28,86400	14687
28,87467	14771
28,88533	14845
28,89600	14900
28,90667	14970
28,91733	15014
28,92800	15059
28,93867	15083
28,94933	15097
28,96000	15100
28,97067	15101
28,98133	15096
28,99200	15080
29,00267	15066
29,01333	15055
29,02400	15036
29,03467	15021
29,04533	14994
29,05600	14969
29,06667	14945
29,07733	14920
29,08800	14923
29,09867	14951
29,10933	15009
29,12000	15123
29,13067	15331
29,14133	15648
29,15200	16100
29,16267	16719
29,17333	17519
29,18400	18519
29,19467	19765
29,20533	21230
29,21600	22915
29,22667	24802
29,23733	26842
29,24800	28980
29,25867	31155
29,26933	33269
29,28000	35238
29,29067	36992
29,30133	38438
29,31200	39503
29,32267	40165
29,33333	40370
29,34400	40135
29,35467	39487
29,36533	38452
29,37600	37114
29,38667	35539
29,39733	33791
29,40800	31948
29,41867	30067
29,42933	28204
29,44000	26427
29,45067	24741
29,46133	23182
29,47200	21756
29,48267	20480
29,49333	19347
29,50400	18354
29,51467	17480
29,52533	16723
29,53600	16083
29,54667	15539
29,55733	15065
29,56800	14672
29,57867	14342
29,58933	14050
29,60000	13808
29,61067	13598
29,62133	13410
29,63200	13252
29,64267	13113
29,65333	13000
29,66400	12893
29,67467	12807
29,68533	12744
29,69600	12702
29,70667	12664
29,71733	12652
29,72800	12664
29,73867	12678
29,74933	12720
29,76000	12767
29,77067	12817
29,78133	12884
29,79200	12958
29,80267	13022
29,81333	13084
29,82400	13148
29,83467	13209
29,84533	13251
29,85600	13295
29,86667	13343
29,87733	13374
29,88800	13389
29,89867	13418
29,90933	13444
29,92000	13464
29,93067	13489
29,94133	13511
29,95200	13543
29,96267	13578
29,97333	13624
29,98400	13655
29,99467	13698
30,00533	13732
30,01600	13777
30,02667	13818
30,03733	13847
30,04800	13883
30,05867	13909
30,06933	13933
30,08000	13943
30,09067	13966
30,10133	13977
30,11200	13996
30,12267	14012
30,13333	14030
30,14400	14045
30,15467	14074
30,16533	14104
30,17600	14138
30,18667	14173
30,19733	14222
30,20800	14271
30,21867	14315
30,22933	14381
30,24000	14450
30,25067	14532
30,26133	14624
30,27200	14740
30,28267	14876
30,29333	15055
30,30400	15256
30,31467	15517
30,32533	15807
30,33600	16156
30,34667	16555
30,35733	17007
30,36800	17495
30,37867	18020
30,38933	18550
30,40000	19079
30,41067	19580
30,42133	20041
30,43200	20440
30,44267	20763
30,45333	21006
30,46400	21183
30,47467	21296
30,48533	21353
30,49600	21400
30,50667	21462
30,51733	21563
30,52800	21734
30,53867	21989
30,54933	22363
30,56000	22816
30,57067	23364
30,58133	23958
30,59200	24564
30,60267	25143
30,61333	25653
30,62400	26035
30,63467	26270
30,64533	26318
30,65600	26182
30,66667	25843
30,67733	25325
30,68800	24650
30,69867	23845
30,70933	22933
30,72000	21966
30,73067	20990
30,74133	20025
30,75200	19101
30,76267	18234
30,77333	17467
30,78400	16782
30,79467	16179
30,80533	15657
30,81600	15228
30,82667	14880
30,83733	14594
30,84800	14373
30,85867	14188
30,86933	14049
30,88000	13936
30,89067	13841
30,90133	13770
30,91200	13710
30,92267	13670
30,93333	13637
30,94400	13618
30,95467	13615
30,96533	13639
30,97600	13673
30,98667	13709
30,99733	13765
31,00800	13841
31,01867	13922
31,02933	14015
31,04000	14108
31,05067	14201
31,06133	14275
31,07200	14342
31,08267	14388
31,09333	14401
31,10400	14405
31,11467	14383
31,12533	14351
31,13600	14294
31,14667	14222
31,15733	14151
31,16800	14081
31,17867	14023
31,18933	13959
31,20000	13898
31,21067	13844
31,22133	13807
31,23200	13782
31,24267	13762
31,25333	13736
31,26400	13732
31,27467	13715
31,28533	13710
31,29600	13715
31,30667	13732
31,31733	13746
31,32800	13778
31,33867	13816
31,34933	13854
31,36000	13908
31,37067	13962
31,38133	14029
31,39200	14094
31,40267	14163
31,41333	14238
31,42400	14297
31,43467	14360
31,44533	14413
31,45600	14439
31,46667	14452
31,47733	14444
31,48800	14420
31,49867	14371
31,50933	14313
31,52000	14237
31,53067	14144
31,54133	14040
31,55200	13935
31,56267	13823
31,57333	13703
31,58400	13603
31,59467	13497
31,60533	13406
31,61600	13326
31,62667	13265
31,63733	13213
31,64800	13172
31,65867	13146
31,66933	13140
31,68000	13158
31,69067	13200
31,70133	13263
31,71200	13341
31,72267	13447
31,73333	13586
31,74400	13745
31,75467	13927
31,76533	14119
31,77600	14323
31,78667	14528
31,79733	14733
31,80800	14933
31,81867	15097
31,82933	15226
31,84000	15321
31,85067	15382
31,86133	15377
31,87200	15329
31,88267	15234
31,89333	15108
31,90400	14959
31,91467	14782
31,92533	14592
31,93600	14410
31,94667	14226
31,95733	14054
31,96800	13892
31,97867	13748
31,98933	13624
32,00000	13525
32,01067	13437
32,02133	13367
32,03200	13308
32,04267	13263
32,05333	13227
32,06400	13201
32,07467	13182
32,08533	13161
32,09600	13139
32,10667	13122
32,11733	13121
32,12800	13112
32,13867	13115
32,14933	13113
32,16000	13115
32,17067	13105
32,18133	13108
32,19200	13116
32,20267	13121
32,21333	13124
32,22400	13125
32,23467	13134
32,24533	13138
32,25600	13137
32,26667	13146
32,27733	13144
32,28800	13160
32,29867	13163
32,30933	13173
32,32000	13187
32,33067	13209
32,34133	13235
32,35200	13269
32,36267	13310
32,37333	13353
32,38400	13402
32,39467	13455
32,40533	13509
32,41600	13555
32,42667	13603
32,43733	13639
32,44800	13660
32,45867	13679
32,46933	13693
32,48000	13694
32,49067	13693
32,50133	13684
32,51200	13673
32,52267	13663
32,53333	13651
32,54400	13644
32,55467	13637
32,56533	13638
32,57600	13641
32,58667	13648
32,59733	13657
32,60800	13665
32,61867	13690
32,62933	13711
32,64000	13729
32,65067	13758
32,66133	13783
32,67200	13817
32,68267	13845
32,69333	13889
32,70400	13929
32,71467	13973
32,72533	14015
32,73600	14062
32,74667	14106
32,75733	14155
32,76800	14204
32,77867	14262
32,78933	14325
32,80000	14383
32,81067	14444
32,82133	14509
32,83200	14575
32,84267	14650
32,85333	14720
32,86400	14802
32,87467	14893
32,88533	14978
32,89600	15071
32,90667	15175
32,91733	15274
32,92800	15388
32,93867	15495
32,94933	15602
32,96000	15706
32,97067	15816
32,98133	15919
32,99200	16020
33,00267	16128
33,01333	16222
33,02400	16319
33,03467	16412
33,04533	16508
33,05600	16612
33,06667	16715
33,07733	16806
33,08800	16911
33,09867	17021
33,10933	17116
33,12000	17220
33,13067	17317
33,14133	17426
33,15200	17525
33,16267	17621
33,17333	17726
33,18400	17835
33,19467	17937
33,20533	18034
33,21600	18135
33,22667	18231
33,23733	18325
33,24800	18429
33,25867	18518
33,26933	18611
33,28000	18710
33,29067	18805
33,30133	18895
33,31200	18982
33,32267	19062
33,33333	19154
33,34400	19248
33,35467	19334
33,36533	19427
33,37600	19520
33,38667	19605
33,39733	19705
33,40800	19789
33,41867	19890
33,42933	19991
33,44000	20090
33,45067	20196
33,46133	20308
33,47200	20443
33,48267	20595
33,49333	20782
33,50400	21002
33,51467	21244
33,52533	21487
33,53600	21707
33,54667	21886
33,55733	22014
33,56800	22097
33,57867	22130
33,58933	22151
33,60000	22152
33,61067	22157
33,62133	22177
33,63200	22218
33,64267	22282
33,65333	22368
33,66400	22449
33,67467	22525
33,68533	22604
33,69600	22683
33,70667	22759
33,71733	22840
33,72800	22931
33,73867	23024
33,74933	23119
33,76000	23203
33,77067	23300
33,78133	23389
33,79200	23479
33,80267	23572
33,81333	23658
33,82400	23747
33,83467	23850
33,84533	23962
33,85600	24073
33,86667	24213
33,87733	24352
33,88800	24509
33,89867	24761
33,90933	25162
33,92000	25788
33,93067	26674
33,94133	27682
33,95200	28595
33,96267	29134
33,97333	29171
33,98400	28772
33,99467	28154
34,00533	27533
34,01600	27022
34,02667	26678
34,03733	26509
34,04800	26457
34,05867	26496
34,06933	26567
34,08000	26632
34,09067	26690
34,10133	26737
34,11200	26785
34,12267	26842
34,13333	26902
34,14400	26980
34,15467	27075
34,16533	27191
34,17600	27321
34,18667	27485
34,19733	27677
34,20800	27876
34,21867	28082
34,22933	28305
34,24000	28526
34,25067	28759
34,26133	28960
34,27200	29139
34,28267	29267
34,29333	29356
34,30400	29413
34,31467	29448
34,32533	29485
34,33600	29551
34,34667	29626
34,35733	29724
34,36800	29831
34,37867	29987
34,38933	30170
34,40000	30420
34,41067	30713
34,42133	31042
34,43200	31349
34,44267	31612
34,45333	31815
34,46400	31937
34,47467	31995
34,48533	32010
34,49600	32011
34,50667	31995
34,51733	31994
34,52800	31990
34,53867	31993
34,54933	32006
34,56000	32025
34,57067	32056
34,58133	32098
34,59200	32164
34,60267	32229
34,61333	32311
34,62400	32402
34,63467	32473
34,64533	32538
34,65600	32607
34,66667	32680
34,67733	32755
34,68800	32832
34,69867	32902
34,70933	32969
34,72000	33038
34,73067	33110
34,74133	33200
34,75200	33305
34,76267	33428
34,77333	33579
34,78400	33734
34,79467	33878
34,80533	34016
34,81600	34154
34,82667	34307
34,83733	34468
34,84800	34623
34,85867	34746
34,86933	34832
34,88000	34900
34,89067	34963
34,90133	35027
34,91200	35097
34,92267	35190
34,93333	35292
34,94400	35436
34,95467	35670
34,96533	36263
34,97600	37917
34,98667	42076
34,99733	50352
35,00800	64028
35,01867	83362
35,02933	107104
35,04000	130449
35,05067	146048
35,06133	148722
35,07200	139476
35,08267	123859
35,09333	107355
35,10400	92934
35,11467	81557
35,12533	73006
35,13600	66862
35,14667	62582
35,15733	59680
35,16800	57652
35,17867	56039
35,18933	54588
35,20000	53236
35,21067	52013
35,22133	50954
35,23200	50083
35,24267	49352
35,25333	48748
35,26400	48226
35,27467	47774
35,28533	47379
35,29600	47010
35,30667	46705
35,31733	46428
35,32800	46218
35,33867	46082
35,34933	45942
35,36000	45656
35,37067	45184
35,38133	44663
35,39200	44229
35,40267	44016
35,41333	44188
35,42400	45019
35,43467	46754
35,44533	49181
35,45600	51562
35,46667	53106
35,47733	53529
35,48800	53060
35,49867	52093
35,50933	50814
35,52000	49383
35,53067	48068
35,54133	47237
35,55200	47147
35,56267	47677
35,57333	48326
35,58400	48529
35,59467	48105
35,60533	47257
35,61600	46299
35,62667	45444
35,63733	44748
35,64800	44183
35,65867	43743
35,66933	43412
35,68000	43185
35,69067	43038
35,70133	42938
35,71200	42888
35,72267	42870
35,73333	42882
35,74400	42914
35,75467	42961
35,76533	43087
35,77600	43298
35,78667	43655
35,79733	44178
35,80800	44782
35,81867	45336
35,82933	45680
35,84000	45765
35,85067	45683
35,86133	45546
35,87200	45356
35,88267	45095
35,89333	44744
35,90400	44359
35,91467	43979
35,92533	43670
35,93600	43401
35,94667	43212
35,95733	43073
35,96800	43011
35,97867	43014
35,98933	43085
36,00000	43185
36,01067	43290
36,02133	43353
36,03200	43339
36,04267	43278
36,05333	43194
36,06400	43120
36,07467	43063
36,08533	43051
36,09600	43074
36,10667	43129
36,11733	43209
36,12800	43304
36,13867	43440
36,14933	43607
36,16000	43783
36,17067	43955
36,18133	44100
36,19200	44231
36,20267	44355
36,21333	44486
36,22400	44593
