[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 1.lcd
Output Date	27/02/2025
Output Time	08:06:52

[File Information]
Type	Data File
Generated	27/02/2025 07:16:24
Generated by	System Administrator
Modified	27/02/2025 08:06:52
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 07:16:49
Sample Type	0:Unknown
Level	0
Sample Name	CHA VERDE 1
Sample ID	CHA VERDE 1
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	28
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA VERDE 1.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	86
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
7,92533	9191
7,93600	9100
7,94667	9079
7,95733	9152
7,96800	9328
7,97867	9647
7,98933	10132
8,00000	10844
8,01067	11802
8,02133	13075
8,03200	14662
8,04267	16571
8,05333	18765
8,06400	21202
8,07467	23771
8,08533	26380
8,09600	28872
8,10667	31133
8,11733	33023
8,12800	34444
8,13867	35324
8,14933	35638
8,16000	35397
8,17067	34634
8,18133	33437
8,19200	31900
8,20267	30138
8,21333	28249
8,22400	26348
8,23467	24510
8,24533	22824
8,25600	21357
8,26667	20129
8,27733	19191
8,28800	18550
8,29867	18215
8,30933	18186
8,32000	18466
8,33067	19089
8,34133	20098
8,35200	21690
8,36267	24279
8,37333	28575
8,38400	35766
8,39467	47394
8,40533	65158
8,41600	90101
8,42667	122398
8,43733	160183
8,44800	200445
8,45867	238998
8,46933	272407
8,48000	297969
8,49067	314653
8,50133	322561
8,51200	322730
8,52267	316551
8,53333	305479
8,54400	290817
8,55467	273646
8,56533	254762
8,57600	234905
8,58667	214548
8,59733	194260
8,60800	174279
8,61867	155064
8,62933	136754
8,64000	119702
8,65067	104002
8,66133	89838
8,67200	77214
8,68267	66213
8,69333	56765
8,70400	48812
8,71467	42225
8,72533	36870
8,73600	32623
8,74667	29334
8,75733	26862
8,76800	25094
8,77867	23936
8,78933	23299
8,80000	23125
8,81067	23339
8,82133	23888
8,83200	24721
8,84267	25761
8,85333	26918
8,86400	28123
8,87467	29289
8,88533	30337
8,89600	31178
8,90667	31766
8,91733	32063
8,92800	32051
8,93867	31721
8,94933	31103
8,96000	30243
8,97067	29156
8,98133	27924
8,99200	26598
9,00267	25219
9,01333	23830
9,02400	22477
9,03467	21171
9,04533	19940
9,05600	18790
9,06667	17745
9,07733	16783
9,08800	15903
9,09867	15115
9,10933	14415
9,12000	13795
9,13067	13235
9,14133	12750
9,15200	12328
9,16267	11963
9,17333	11654
9,18400	11388
9,19467	11171
9,20533	10988
9,21600	10835
9,22667	10703
9,23733	10592
9,24800	10499
9,25867	10413
9,26933	10354
9,28000	10290
9,29067	10238
9,30133	10217
9,31200	10225
9,32267	10307
9,33333	10503
9,34400	10896
9,35467	11572
9,36533	12676
9,37600	14414
9,38667	16997
9,39733	20712
9,40800	25831
9,41867	32641
9,42933	41274
9,44000	51785
9,45067	64066
9,46133	77639
9,47200	91925
9,48267	105994
9,49333	118963
9,50400	129777
9,51467	137616
9,52533	141840
9,53600	142143
9,54667	138626
9,55733	131658
9,56800	122009
9,57867	110448
9,58933	97903
9,60000	85187
9,61067	73011
9,62133	61894
9,63200	52110
9,64267	43823
9,65333	37001
9,66400	31574
9,67467	27337
9,68533	24130
9,69600	21723
9,70667	19966
9,71733	18683
9,72800	17769
9,73867	17104
9,74933	16629
9,76000	16290
9,77067	16021
9,78133	15812
9,79200	15650
9,80267	15526
9,81333	15442
9,82400	15398
9,83467	15417
9,84533	15513
9,85600	15709
9,86667	16049
9,87733	16545
9,88800	17244
9,89867	18167
9,90933	19331
9,92000	20738
9,93067	22344
9,94133	24109
9,95200	25942
9,96267	27740
9,97333	29380
9,98400	30751
9,99467	31745
10,00533	32279
10,01600	32331
10,02667	31878
10,03733	30995
10,04800	29745
10,05867	28213
10,06933	26526
10,08000	24753
10,09067	23007
10,10133	21373
10,11200	19882
10,12267	18575
10,13333	17480
10,14400	16593
10,15467	15929
10,16533	15495
10,17600	15276
10,18667	15273
10,19733	15482
10,20800	15882
10,21867	16450
10,22933	17145
10,24000	17932
10,25067	18736
10,26133	19509
10,27200	20169
10,28267	20676
10,29333	20984
10,30400	21072
10,31467	20947
10,32533	20609
10,33600	20100
10,34667	19457
10,35733	18722
10,36800	17956
10,37867	17194
10,38933	16484
10,40000	15834
10,41067	15269
10,42133	14795
10,43200	14407
10,44267	14115
10,45333	13894
10,46400	13726
10,47467	13608
10,48533	13529
10,49600	13475
10,50667	13438
10,51733	13402
10,52800	13376
10,53867	13336
10,54933	13291
10,56000	13238
10,57067	13190
10,58133	13143
10,59200	13104
10,60267	13069
10,61333	13058
10,62400	13047
10,63467	13038
10,64533	13030
10,65600	13005
10,66667	12978
10,67733	12921
10,68800	12837
10,69867	12731
10,70933	12598
10,72000	12454
10,73067	12301
10,74133	12147
10,75200	12020
10,76267	11912
10,77333	11833
10,78400	11794
10,79467	11779
10,80533	11807
10,81600	11871
10,82667	11953
10,83733	12053
10,84800	12159
10,85867	12301
10,86933	12445
10,88000	12593
10,89067	12772
10,90133	12985
10,91200	13249
10,92267	13630
10,93333	14163
10,94400	14957
10,95467	16128
10,96533	17870
10,97600	20377
10,98667	23906
10,99733	28699
11,00800	35018
11,01867	43000
11,02933	52714
11,04000	64015
11,05067	76578
11,06133	89950
11,07200	103406
11,08267	116218
11,09333	127566
11,10400	136792
11,11467	143308
11,12533	146811
11,13600	147186
11,14667	144577
11,15733	139320
11,16800	131861
11,17867	122788
11,18933	112635
11,20000	101955
11,21067	91200
11,22133	80772
11,23200	70977
11,24267	61962
11,25333	53887
11,26400	46741
11,27467	40571
11,28533	35290
11,29600	30838
11,30667	27113
11,31733	24032
11,32800	21490
11,33867	19428
11,34933	17736
11,36000	16368
11,37067	15268
11,38133	14394
11,39200	13702
11,40267	13186
11,41333	12799
11,42400	12544
11,43467	12407
11,44533	12379
11,45600	12450
11,46667	12610
11,47733	12856
11,48800	13191
11,49867	13603
11,50933	14092
11,52000	14659
11,53067	15310
11,54133	16022
11,55200	16812
11,56267	17666
11,57333	18577
11,58400	19514
11,59467	20454
11,60533	21357
11,61600	22164
11,62667	22843
11,63733	23341
11,64800	23630
11,65867	23689
11,66933	23522
11,68000	23146
11,69067	22599
11,70133	21936
11,71200	21202
11,72267	20448
11,73333	19726
11,74400	19070
11,75467	18479
11,76533	17958
11,77600	17514
11,78667	17120
11,79733	16778
11,80800	16478
11,81867	16235
11,82933	16050
11,84000	15950
11,85067	15988
11,86133	16178
11,87200	16622
11,88267	17431
11,89333	18886
11,90400	21502
11,91467	26197
11,92533	34558
11,93600	49054
11,94667	73295
11,95733	111663
11,96800	169337
11,97867	250021
11,98933	356182
12,00000	484882
12,01067	630126
12,02133	780497
12,03200	925016
12,04267	1052061
12,05333	1154176
12,06400	1226864
12,07467	1269568
12,08533	1284051
12,09600	1273790
12,10667	1242432
12,11733	1194218
12,12800	1132713
12,13867	1061742
12,14933	983929
12,16000	902432
12,17067	818932
12,18133	735719
12,19200	654230
12,20267	576335
12,21333	502752
12,22400	434706
12,23467	372567
12,24533	316979
12,25600	267726
12,26667	224803
12,27733	187821
12,28800	156375
12,29867	129960
12,30933	107902
12,32000	89699
12,33067	74730
12,34133	62568
12,35200	52701
12,36267	44742
12,37333	38332
12,38400	33236
12,39467	29178
12,40533	25988
12,41600	23494
12,42667	21596
12,43733	20164
12,44800	19087
12,45867	18303
12,46933	17743
12,48000	17341
12,49067	17044
12,50133	16806
12,51200	16601
12,52267	16396
12,53333	16192
12,54400	15987
12,55467	15784
12,56533	15625
12,57600	15545
12,58667	15610
12,59733	15937
12,60800	16632
12,61867	17870
12,62933	19831
12,64000	22727
12,65067	26723
12,66133	31918
12,67200	38297
12,68267	45674
12,69333	53713
12,70400	61888
12,71467	69638
12,72533	76376
12,73600	81651
12,74667	85088
12,75733	86565
12,76800	86121
12,77867	83888
12,78933	80181
12,80000	75305
12,81067	69608
12,82133	63425
12,83200	57049
12,84267	50777
12,85333	44781
12,86400	39251
12,87467	34267
12,88533	29919
12,89600	26183
12,90667	23080
12,91733	20558
12,92800	18666
12,93867	17623
12,94933	18486
12,96000	24263
12,97067	41153
12,98133	78416
12,99200	143906
13,00267	238787
13,01333	354561
13,02400	475310
13,03467	585680
13,04533	674525
13,05600	738596
13,06667	779308
13,07733	801159
13,08800	808902
13,09867	806564
13,10933	797134
13,12000	782773
13,13067	764966
13,14133	744489
13,15200	722220
13,16267	698611
13,17333	674032
13,18400	648811
13,19467	623157
13,20533	597425
13,21600	571693
13,22667	546213
13,23733	520974
13,24800	496212
13,25867	471908
13,26933	448255
13,28000	425178
13,29067	402850
13,30133	381203
13,31200	360354
13,32267	340234
13,33333	320943
13,34400	302435
13,35467	284762
13,36533	267935
13,37600	251856
13,38667	236616
13,39733	222142
13,40800	208497
13,41867	195566
13,42933	183423
13,44000	171965
13,45067	161226
13,46133	151113
13,47200	141648
13,48267	132763
13,49333	124464
13,50400	116689
13,51467	109449
13,52533	102684
13,53600	96397
13,54667	90574
13,55733	85175
13,56800	80202
13,57867	75628
13,58933	71439
13,60000	67594
13,61067	64075
13,62133	60854
13,63200	57943
13,64267	55291
13,65333	52911
13,66400	50803
13,67467	48994
13,68533	47515
13,69600	46397
13,70667	45694
13,71733	45461
13,72800	45723
13,73867	46499
13,74933	47749
13,76000	49414
13,77067	51356
13,78133	53422
13,79200	55418
13,80267	57145
13,81333	58387
13,82400	58996
13,83467	58853
13,84533	57936
13,85600	56259
13,86667	53903
13,87733	51008
13,88800	47752
13,89867	44288
13,90933	40823
13,92000	37469
13,93067	34364
13,94133	31585
13,95200	29181
13,96267	27146
13,97333	25497
13,98400	24192
13,99467	23192
14,00533	22452
14,01600	21916
14,02667	21529
14,03733	21256
14,04800	21047
14,05867	20875
14,06933	20691
14,08000	20481
14,09067	20237
14,10133	19943
14,11200	19616
14,12267	19255
14,13333	18874
14,14400	18481
14,15467	18101
14,16533	17740
14,17600	17412
14,18667	17140
14,19733	16922
14,20800	16799
14,21867	16762
14,22933	16857
14,24000	17085
14,25067	17488
14,26133	18050
14,27200	18796
14,28267	19706
14,29333	20761
14,30400	21905
14,31467	23059
14,32533	24179
14,33600	25163
14,34667	25957
14,35733	26479
14,36800	26713
14,37867	26633
14,38933	26258
14,40000	25632
14,41067	24803
14,42133	23860
14,43200	22864
14,44267	21886
14,45333	20977
14,46400	20181
14,47467	19511
14,48533	19000
14,49600	18629
14,50667	18393
14,51733	18264
14,52800	18234
14,53867	18245
14,54933	18313
14,56000	18377
14,57067	18424
14,58133	18428
14,59200	18386
14,60267	18283
14,61333	18102
14,62400	17868
14,63467	17565
14,64533	17216
14,65600	16834
14,66667	16443
14,67733	16052
14,68800	15680
14,69867	15334
14,70933	15026
14,72000	14776
14,73067	14557
14,74133	14391
14,75200	14263
14,76267	14196
14,77333	14151
14,78400	14150
14,79467	14180
14,80533	14224
14,81600	14287
14,82667	14370
14,83733	14466
14,84800	14578
14,85867	14699
14,86933	14822
14,88000	14970
14,89067	15135
14,90133	15310
14,91200	15500
14,92267	15709
14,93333	15946
14,94400	16214
14,95467	16560
14,96533	16992
14,97600	17545
14,98667	18283
14,99733	19247
15,00800	20504
15,01867	22082
15,02933	24022
15,04000	26301
15,05067	28891
15,06133	31690
15,07200	34586
15,08267	37376
15,09333	39903
15,10400	41979
15,11467	43430
15,12533	44150
15,13600	44092
15,14667	43268
15,15733	41754
15,16800	39686
15,17867	37237
15,18933	34548
15,20000	31824
15,21067	29182
15,22133	26730
15,23200	24537
15,24267	22646
15,25333	21076
15,26400	19808
15,27467	18811
15,28533	18073
15,29600	17567
15,30667	17271
15,31733	17155
15,32800	17199
15,33867	17374
15,34933	17657
15,36000	18015
15,37067	18413
15,38133	18815
15,39200	19167
15,40267	19437
15,41333	19587
15,42400	19606
15,43467	19496
15,44533	19260
15,45600	18920
15,46667	18523
15,47733	18097
15,48800	17660
15,49867	17273
15,50933	16941
15,52000	16685
15,53067	16501
15,54133	16378
15,55200	16295
15,56267	16228
15,57333	16155
15,58400	16055
15,59467	15919
15,60533	15735
15,61600	15501
15,62667	15225
15,63733	14918
15,64800	14583
15,65867	14243
15,66933	13911
15,68000	13598
15,69067	13322
15,70133	13079
15,71200	12867
15,72267	12686
15,73333	12557
15,74400	12456
15,75467	12392
15,76533	12359
15,77600	12352
15,78667	12361
15,79733	12396
15,80800	12444
15,81867	12499
15,82933	12592
15,84000	12742
15,85067	12970
15,86133	13358
15,87200	14034
15,88267	15183
15,89333	17106
15,90400	20197
15,91467	25044
15,92533	32296
15,93600	42815
15,94667	57342
15,95733	76646
15,96800	100984
15,97867	130314
15,98933	163695
16,00000	199836
16,01067	236500
16,02133	271349
16,03200	301924
16,04267	326101
16,05333	342386
16,06400	349938
16,07467	348692
16,08533	339396
16,09600	323144
16,10667	301567
16,11733	276197
16,12800	248792
16,13867	220678
16,14933	193226
16,16000	167276
16,17067	143594
16,18133	122446
16,19200	104066
16,20267	88366
16,21333	75181
16,22400	64233
16,23467	55192
16,24533	47804
16,25600	41760
16,26667	36833
16,27733	32791
16,28800	29461
16,29867	26722
16,30933	24458
16,32000	22581
16,33067	21025
16,34133	19725
16,35200	18636
16,36267	17726
16,37333	16958
16,38400	16299
16,39467	15743
16,40533	15276
16,41600	14878
16,42667	14545
16,43733	14268
16,44800	14045
16,45867	13838
16,46933	13675
16,48000	13526
16,49067	13392
16,50133	13269
16,51200	13142
16,52267	13016
16,53333	12895
16,54400	12767
16,55467	12651
16,56533	12551
16,57600	12477
16,58667	12420
16,59733	12382
16,60800	12386
16,61867	12427
16,62933	12487
16,64000	12586
16,65067	12702
16,66133	12837
16,67200	12979
16,68267	13097
16,69333	13201
16,70400	13282
16,71467	13326
16,72533	13338
16,73600	13298
16,74667	13221
16,75733	13130
16,76800	13031
16,77867	12935
16,78933	12867
16,80000	12855
16,81067	12926
16,82133	13121
16,83200	13483
16,84267	14049
16,85333	14877
16,86400	15995
16,87467	17447
16,88533	19250
16,89600	21373
16,90667	23773
16,91733	26356
16,92800	29023
16,93867	31613
16,94933	33970
16,96000	35959
16,97067	37435
16,98133	38323
16,99200	38572
17,00267	38163
17,01333	37182
17,02400	35700
17,03467	33855
17,04533	31756
17,05600	29534
17,06667	27291
17,07733	25140
17,08800	23137
17,09867	21332
17,10933	19740
17,12000	18366
17,13067	17212
17,14133	16243
17,15200	15463
17,16267	14847
17,17333	14378
17,18400	14044
17,19467	13848
17,20533	13773
17,21600	13823
17,22667	13995
17,23733	14298
17,24800	14730
17,25867	15300
17,26933	15997
17,28000	16828
17,29067	17752
17,30133	18760
17,31200	19839
17,32267	20943
17,33333	22020
17,34400	23041
17,35467	23931
17,36533	24666
17,37600	25184
17,38667	25477
17,39733	25546
17,40800	25394
17,41867	25027
17,42933	24501
17,44000	23867
17,45067	23156
17,46133	22426
17,47200	21704
17,48267	21022
17,49333	20418
17,50400	19883
17,51467	19435
17,52533	19061
17,53600	18744
17,54667	18475
17,55733	18247
17,56800	18036
17,57867	17827
17,58933	17615
17,60000	17373
17,61067	17111
17,62133	16821
17,63200	16501
17,64267	16154
17,65333	15787
17,66400	15407
17,67467	15030
17,68533	14648
17,69600	14287
17,70667	13956
17,71733	13680
17,72800	13451
17,73867	13292
17,74933	13221
17,76000	13261
17,77067	13425
17,78133	13730
17,79200	14206
17,80267	14819
17,81333	15577
17,82400	16461
17,83467	17433
17,84533	18443
17,85600	19450
17,86667	20384
17,87733	21188
17,88800	21821
17,89867	22247
17,90933	22438
17,92000	22403
17,93067	22141
17,94133	21686
17,95200	21090
17,96267	20381
17,97333	19606
17,98400	18808
17,99467	18029
18,00533	17284
18,01600	16625
18,02667	16037
18,03733	15545
18,04800	15133
18,05867	14817
18,06933	14564
18,08000	14384
18,09067	14240
18,10133	14135
18,11200	14054
18,12267	13991
18,13333	13944
18,14400	13920
18,15467	13914
18,16533	13940
18,17600	13994
18,18667	14086
18,19733	14207
18,20800	14371
18,21867	14557
18,22933	14762
18,24000	14970
18,25067	15170
18,26133	15360
18,27200	15513
18,28267	15642
18,29333	15724
18,30400	15769
18,31467	15766
18,32533	15721
18,33600	15639
18,34667	15528
18,35733	15398
18,36800	15238
18,37867	15070
18,38933	14885
18,40000	14691
18,41067	14503
18,42133	14346
18,43200	14190
18,44267	14082
18,45333	14022
18,46400	14032
18,47467	14128
18,48533	14314
18,49600	14631
18,50667	15094
18,51733	15734
18,52800	16584
18,53867	17679
18,54933	19025
18,56000	20677
18,57067	22651
18,58133	24947
18,59200	27570
18,60267	30459
18,61333	33643
18,62400	37070
18,63467	40761
18,64533	44686
18,65600	48907
18,66667	53486
18,67733	58542
18,68800	64132
18,69867	70348
18,70933	77204
18,72000	84631
18,73067	92518
18,74133	100565
18,75200	108452
18,76267	115732
18,77333	121991
18,78400	126781
18,79467	129768
18,80533	130727
18,81600	129542
18,82667	126269
18,83733	121071
18,84800	114273
18,85867	106216
18,86933	97329
18,88000	88039
18,89067	78715
18,90133	69694
18,91200	61197
18,92267	53478
18,93333	46582
18,94400	40593
18,95467	35467
18,96533	31192
18,97600	27679
18,98667	24882
18,99733	22693
19,00800	21025
19,01867	19823
19,02933	19013
19,04000	18531
19,05067	18297
19,06133	18275
19,07200	18387
19,08267	18599
19,09333	18856
19,10400	19120
19,11467	19347
19,12533	19521
19,13600	19628
19,14667	19662
19,15733	19616
19,16800	19493
19,17867	19316
19,18933	19082
19,20000	18831
19,21067	18556
19,22133	18288
19,23200	18031
19,24267	17795
19,25333	17599
19,26400	17438
19,27467	17321
19,28533	17247
19,29600	17209
19,30667	17199
19,31733	17209
19,32800	17236
19,33867	17271
19,34933	17297
19,36000	17321
19,37067	17326
19,38133	17315
19,39200	17296
19,40267	17258
19,41333	17212
19,42400	17160
19,43467	17094
19,44533	17014
19,45600	16914
19,46667	16812
19,47733	16682
19,48800	16545
19,49867	16416
19,50933	16286
19,52000	16198
19,53067	16151
19,54133	16185
19,55200	16313
19,56267	16545
19,57333	16894
19,58400	17345
19,59467	17890
19,60533	18483
19,61600	19086
19,62667	19656
19,63733	20147
19,64800	20519
19,65867	20739
19,66933	20801
19,68000	20704
19,69067	20475
19,70133	20151
19,71200	19768
19,72267	19369
19,73333	18991
19,74400	18700
19,75467	18501
19,76533	18418
19,77600	18468
19,78667	18648
19,79733	18912
19,80800	19254
19,81867	19652
19,82933	20046
19,84000	20391
19,85067	20662
19,86133	20809
19,87200	20827
19,88267	20691
19,89333	20399
19,90400	19969
19,91467	19430
19,92533	18789
19,93600	18098
19,94667	17412
19,95733	16735
19,96800	16120
19,97867	15569
19,98933	15116
20,00000	14746
20,01067	14467
20,02133	14265
20,03200	14111
20,04267	14020
20,05333	13950
20,06400	13904
20,07467	13850
20,08533	13799
20,09600	13729
20,10667	13636
20,11733	13532
20,12800	13413
20,13867	13278
20,14933	13140
20,16000	13018
20,17067	12895
20,18133	12785
20,19200	12721
20,20267	12703
20,21333	12746
20,22400	12864
20,23467	13081
20,24533	13423
20,25600	13914
20,26667	14575
20,27733	15405
20,28800	16449
20,29867	17685
20,30933	19081
20,32000	20619
20,33067	22239
20,34133	23868
20,35200	25422
20,36267	26845
20,37333	28037
20,38400	28945
20,39467	29521
20,40533	29745
20,41600	29595
20,42667	29113
20,43733	28329
20,44800	27308
20,45867	26120
20,46933	24825
20,48000	23497
20,49067	22220
20,50133	21033
20,51200	20022
20,52267	19230
20,53333	18690
20,54400	18427
20,55467	18466
20,56533	18803
20,57600	19420
20,58667	20255
20,59733	21269
20,60800	22389
20,61867	23544
20,62933	24643
20,64000	25610
20,65067	26369
20,66133	26880
20,67200	27101
20,68267	27035
20,69333	26696
20,70400	26116
20,71467	25367
20,72533	24482
20,73600	23530
20,74667	22567
20,75733	21655
20,76800	20812
20,77867	20058
20,78933	19398
20,80000	18838
20,81067	18369
20,82133	17979
20,83200	17637
20,84267	17307
20,85333	17016
20,86400	16725
20,87467	16444
20,88533	16146
20,89600	15843
20,90667	15545
20,91733	15237
20,92800	14932
20,93867	14637
20,94933	14344
20,96000	14072
20,97067	13812
20,98133	13577
20,99200	13371
21,00267	13185
21,01333	13017
21,02400	12874
21,03467	12741
21,04533	12631
21,05600	12534
21,06667	12447
21,07733	12382
21,08800	12339
21,09867	12314
21,10933	12293
21,12000	12323
21,13067	12392
21,14133	12524
21,15200	12738
21,16267	13070
21,17333	13569
21,18400	14276
21,19467	15257
21,20533	16559
21,21600	18268
21,22667	20437
21,23733	23100
21,24800	26293
21,25867	29977
21,26933	34085
21,28000	38510
21,29067	43099
21,30133	47618
21,31200	51871
21,32267	55613
21,33333	58656
21,34400	60832
21,35467	62064
21,36533	62336
21,37600	61754
21,38667	60483
21,39733	58814
21,40800	57061
21,41867	55654
21,42933	55017
21,44000	55593
21,45067	57846
21,46133	62153
21,47200	68890
21,48267	78258
21,49333	90392
21,50400	105131
21,51467	122249
21,52533	141145
21,53600	161115
21,54667	181165
21,55733	200249
21,56800	217285
21,57867	231197
21,58933	241156
21,60000	246514
21,61067	246985
21,62133	242636
21,63200	233741
21,64267	221034
21,65333	205239
21,66400	187369
21,67467	168273
21,68533	148952
21,69600	130065
21,70667	112285
21,71733	95980
21,72800	81450
21,73867	68784
21,74933	57950
21,76000	48849
21,77067	41309
21,78133	35164
21,79200	30173
21,80267	26177
21,81333	22989
21,82400	20483
21,83467	18496
21,84533	16955
21,85600	15762
21,86667	14849
21,87733	14169
21,88800	13682
21,89867	13336
21,90933	13132
21,92000	13036
21,93067	13051
21,94133	13176
21,95200	13417
21,96267	13778
21,97333	14275
21,98400	14904
21,99467	15689
22,00533	16615
22,01600	17681
22,02667	18853
22,03733	20112
22,04800	21415
22,05867	22689
22,06933	23890
22,08000	24953
22,09067	25834
22,10133	26479
22,11200	26851
22,12267	26947
22,13333	26759
22,14400	26303
22,15467	25618
22,16533	24761
22,17600	23782
22,18667	22737
22,19733	21672
22,20800	20653
22,21867	19724
22,22933	18916
22,24000	18251
22,25067	17748
22,26133	17401
22,27200	17172
22,28267	17077
22,29333	17084
22,30400	17161
22,31467	17267
22,32533	17368
22,33600	17462
22,34667	17531
22,35733	17562
22,36800	17544
22,37867	17464
22,38933	17340
22,40000	17170
22,41067	16957
22,42133	16722
22,43200	16447
22,44267	16147
22,45333	15827
22,46400	15489
22,47467	15164
22,48533	14838
22,49600	14535
22,50667	14282
22,51733	14073
22,52800	13929
22,53867	13860
22,54933	13876
22,56000	13970
22,57067	14158
22,58133	14417
22,59200	14759
22,60267	15153
22,61333	15590
22,62400	16044
22,63467	16509
22,64533	16950
22,65600	17358
22,66667	17712
22,67733	17989
22,68800	18193
22,69867	18321
22,70933	18344
22,72000	18285
22,73067	18140
22,74133	17922
22,75200	17648
22,76267	17300
22,77333	16912
22,78400	16495
22,79467	16061
22,80533	15612
22,81600	15183
22,82667	14778
22,83733	14391
22,84800	14037
22,85867	13712
22,86933	13424
22,88000	13178
22,89067	12964
22,90133	12775
22,91200	12638
22,92267	12544
22,93333	12494
22,94400	12512
22,95467	12601
22,96533	12787
22,97600	13064
22,98667	13445
22,99733	13933
23,00800	14524
23,01867	15212
23,02933	15949
23,04000	16742
23,05067	17538
23,06133	18292
23,07200	18960
23,08267	19532
23,09333	19967
23,10400	20249
23,11467	20384
23,12533	20376
23,13600	20258
23,14667	20047
23,15733	19779
23,16800	19500
23,17867	19251
23,18933	19066
23,20000	18969
23,21067	18993
23,22133	19147
23,23200	19411
23,24267	19801
23,25333	20305
23,26400	20912
23,27467	21605
23,28533	22375
23,29600	23184
23,30667	24040
23,31733	24915
23,32800	25790
23,33867	26619
23,34933	27386
23,36000	28044
23,37067	28556
23,38133	28897
23,39200	29032
23,40267	28951
23,41333	28672
23,42400	28220
23,43467	27648
23,44533	27004
23,45600	26358
23,46667	25783
23,47733	25359
23,48800	25109
23,49867	25066
23,50933	25232
23,52000	25609
23,53067	26131
23,54133	26754
23,55200	27389
23,56267	27988
23,57333	28456
23,58400	28746
23,59467	28811
23,60533	28629
23,61600	28190
23,62667	27511
23,63733	26621
23,64800	25573
23,65867	24429
23,66933	23220
23,68000	22038
23,69067	20883
23,70133	19811
23,71200	18840
23,72267	17988
23,73333	17269
23,74400	16647
23,75467	16122
23,76533	15685
23,77600	15323
23,78667	15022
23,79733	14759
23,80800	14557
23,81867	14385
23,82933	14241
23,84000	14133
23,85067	14083
23,86133	14098
23,87200	14207
23,88267	14459
23,89333	14909
23,90400	15639
23,91467	16726
23,92533	18305
23,93600	20462
23,94667	23329
23,95733	26997
23,96800	31553
23,97867	36996
23,98933	43329
24,00000	50414
24,01067	58113
24,02133	66150
24,03200	74256
24,04267	82086
24,05333	89340
24,06400	95694
24,07467	100885
24,08533	104739
24,09600	107102
24,10667	107971
24,11733	107357
24,12800	105353
24,13867	102095
24,14933	97744
24,16000	92529
24,17067	86623
24,18133	80267
24,19200	73623
24,20267	66930
24,21333	60343
24,22400	54024
24,23467	48086
24,24533	42607
24,25600	37676
24,26667	33310
24,27733	29534
24,28800	26302
24,29867	23598
24,30933	21357
24,32000	19518
24,33067	18026
24,34133	16843
24,35200	15906
24,36267	15152
24,37333	14551
24,38400	14070
24,39467	13699
24,40533	13389
24,41600	13136
24,42667	12918
24,43733	12745
24,44800	12590
24,45867	12464
24,46933	12339
24,48000	12241
24,49067	12156
24,50133	12074
24,51200	11993
24,52267	11941
24,53333	11900
24,54400	11860
24,55467	11840
24,56533	11832
24,57600	11830
24,58667	11851
24,59733	11882
24,60800	11913
24,61867	11967
24,62933	12019
24,64000	12078
24,65067	12134
24,66133	12170
24,67200	12210
24,68267	12237
24,69333	12241
24,70400	12239
24,71467	12206
24,72533	12165
24,73600	12107
24,74667	12052
24,75733	11984
24,76800	11911
24,77867	11851
24,78933	11813
24,80000	11783
24,81067	11769
24,82133	11768
24,83200	11785
24,84267	11817
24,85333	11873
24,86400	11929
24,87467	11985
24,88533	12048
24,89600	12088
24,90667	12123
24,91733	12157
24,92800	12169
24,93867	12153
24,94933	12124
24,96000	12091
24,97067	12050
24,98133	12022
24,99200	11995
25,00267	11974
25,01333	11986
25,02400	12026
25,03467	12102
25,04533	12212
25,05600	12359
25,06667	12552
25,07733	12781
25,08800	13042
25,09867	13314
25,10933	13603
