[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA REAL.lcd
Output Date	26/02/2025
Output Time	23:42:03

[File Information]
Type	Data File
Generated	26/02/2025 22:51:34
Generated by	System Administrator
Modified	26/02/2025 23:42:03
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	26/02/2025 22:52:00
Sample Type	0:Unknown
Level	0
Sample Name	CHA REAL
Sample ID	CHA REAL
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	18
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHA REAL.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	88
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
22,19733	33596
22,20800	33220
22,21867	32900
22,22933	32638
22,24000	32444
22,25067	32319
22,26133	32264
22,27200	32269
22,28267	32326
22,29333	32411
22,30400	32531
22,31467	32651
22,32533	32753
22,33600	32864
22,34667	32949
22,35733	33032
22,36800	33097
22,37867	33155
22,38933	33211
22,40000	33279
22,41067	33337
22,42133	33399
22,43200	33437
22,44267	33437
22,45333	33396
22,46400	33299
22,47467	33117
22,48533	32878
22,49600	32582
22,50667	32233
22,51733	31852
22,52800	31456
22,53867	31096
22,54933	30803
22,56000	30644
22,57067	30659
22,58133	30961
22,59200	31648
22,60267	32917
22,61333	34986
22,62400	38158
22,63467	42829
22,64533	49372
22,65600	58246
22,66667	69809
22,67733	84292
22,68800	101767
22,69867	121897
22,70933	144130
22,72000	167397
22,73067	190602
22,74133	212163
22,75200	230731
22,76267	244949
22,77333	253895
22,78400	257057
22,79467	254388
22,80533	246378
22,81600	233806
22,82667	217825
22,83733	199576
22,84800	180285
22,85867	161003
22,86933	142504
22,88000	125443
22,89067	110144
22,90133	96826
22,91200	85371
22,92267	75715
22,93333	67639
22,94400	60963
22,95467	55419
22,96533	50858
22,97600	47095
22,98667	44004
22,99733	41459
23,00800	39375
23,01867	37675
23,02933	36298
23,04000	35203
23,05067	34333
23,06133	33663
23,07200	33161
23,08267	32789
23,09333	32531
23,10400	32348
23,11467	32247
23,12533	32201
23,13600	32208
23,14667	32251
23,15733	32350
23,16800	32496
23,17867	32681
23,18933	32905
23,20000	33162
23,21067	33423
23,22133	33689
23,23200	33936
23,24267	34156
23,25333	34323
23,26400	34428
23,27467	34479
23,28533	34487
23,29600	34447
23,30667	34377
23,31733	34287
23,32800	34205
23,33867	34117
23,34933	34050
23,36000	33974
23,37067	33921
23,38133	33862
23,39200	33798
23,40267	33696
23,41333	33570
23,42400	33431
23,43467	33236
23,44533	33024
23,45600	32788
23,46667	32554
23,47733	32333
23,48800	32155
23,49867	32020
23,50933	31951
23,52000	31987
23,53067	32110
23,54133	32321
23,55200	32614
23,56267	32976
23,57333	33377
23,58400	33792
23,59467	34188
23,60533	34532
23,61600	34789
23,62667	34922
23,63733	34920
23,64800	34780
23,65867	34496
23,66933	34095
23,68000	33606
23,69067	33054
23,70133	32463
23,71200	31864
23,72267	31300
23,73333	30774
23,74400	30297
23,75467	29886
23,76533	29515
23,77600	29217
23,78667	28936
23,79733	28701
23,80800	28475
23,81867	28278
23,82933	28105
23,84000	27953
23,85067	27819
23,86133	27714
23,87200	27621
23,88267	27555
23,89333	27534
23,90400	27554
23,91467	27662
23,92533	27874
23,93600	28224
23,94667	28750
23,95733	29514
23,96800	30558
23,97867	31931
23,98933	33669
24,00000	35827
24,01067	38393
24,02133	41395
24,03200	44781
24,04267	48519
24,05333	52511
24,06400	56687
24,07467	60934
24,08533	65110
24,09600	69083
24,10667	72722
24,11733	75890
24,12800	78451
24,13867	80293
24,14933	81322
24,16000	81491
24,17067	80796
24,18133	79244
24,19200	76917
24,20267	73909
24,21333	70388
24,22400	66490
24,23467	62409
24,24533	58274
24,25600	54251
24,26667	50461
24,27733	46998
24,28800	43925
24,29867	41243
24,30933	38976
24,32000	37097
24,33067	35565
24,34133	34329
24,35200	33347
24,36267	32553
24,37333	31922
24,38400	31392
24,39467	30945
24,40533	30563
24,41600	30210
24,42667	29892
24,43733	29601
24,44800	29336
24,45867	29092
24,46933	28877
24,48000	28687
24,49067	28530
24,50133	28403
24,51200	28322
24,52267	28300
24,53333	28323
24,54400	28413
24,55467	28570
24,56533	28812
24,57600	29119
24,58667	29497
24,59733	29933
24,60800	30409
24,61867	30899
24,62933	31366
24,64000	31785
24,65067	32129
24,66133	32365
24,67200	32482
24,68267	32448
24,69333	32276
24,70400	31967
24,71467	31548
24,72533	31036
24,73600	30460
24,74667	29863
24,75733	29253
24,76800	28666
24,77867	28120
24,78933	27643
24,80000	27243
24,81067	26923
24,82133	26694
24,83200	26548
24,84267	26508
24,85333	26548
24,86400	26674
24,87467	26872
24,88533	27154
24,89600	27484
24,90667	27864
24,91733	28255
24,92800	28649
24,93867	29030
24,94933	29380
24,96000	29666
24,97067	29893
24,98133	30070
24,99200	30208
25,00267	30330
25,01333	30444
25,02400	30589
25,03467	30776
25,04533	31036
25,05600	31358
25,06667	31742
25,07733	32149
25,08800	32565
25,09867	32937
25,10933	33241
25,12000	33450
25,13067	33527
25,14133	33446
25,15200	33240
25,16267	32901
25,17333	32451
25,18400	31910
25,19467	31309
25,20533	30676
25,21600	30044
25,22667	29421
25,23733	28827
25,24800	28282
25,25867	27793
25,26933	27342
25,28000	26962
25,29067	26620
25,30133	26326
25,31200	26079
25,32267	25875
25,33333	25697
25,34400	25567
25,35467	25451
25,36533	25367
25,37600	25324
25,38667	25311
25,39733	25338
25,40800	25401
25,41867	25511
25,42933	25660
25,44000	25859
25,45067	26103
25,46133	26395
25,47200	26702
25,48267	27053
25,49333	27422
25,50400	27791
25,51467	28161
25,52533	28517
25,53600	28847
25,54667	29132
25,55733	29383
25,56800	29552
25,57867	29661
25,58933	29698
25,60000	29676
25,61067	29588
25,62133	29457
25,63200	29313
25,64267	29177
25,65333	29057
25,66400	28997
25,67467	29007
25,68533	29093
25,69600	29275
25,70667	29549
25,71733	29879
25,72800	30259
25,73867	30661
25,74933	31048
25,76000	31393
25,77067	31675
25,78133	31858
25,79200	31960
25,80267	31996
25,81333	31976
25,82400	31921
25,83467	31857
25,84533	31802
25,85600	31772
25,86667	31781
25,87733	31811
25,88800	31869
25,89867	31901
25,90933	31891
25,92000	31841
25,93067	31705
25,94133	31497
25,95200	31209
25,96267	30844
25,97333	30432
25,98400	29995
25,99467	29537
26,00533	29090
26,01600	28655
26,02667	28257
26,03733	27902
26,04800	27577
26,05867	27283
26,06933	27023
26,08000	26791
26,09067	26576
26,10133	26377
26,11200	26190
26,12267	26032
26,13333	25892
26,14400	25763
26,15467	25661
26,16533	25565
26,17600	25489
26,18667	25418
26,19733	25357
26,20800	25291
26,21867	25220
26,22933	25165
26,24000	25110
26,25067	25048
26,26133	24992
26,27200	24944
26,28267	24907
26,29333	24871
26,30400	24840
26,31467	24819
26,32533	24803
26,33600	24793
26,34667	24791
26,35733	24776
26,36800	24756
26,37867	24728
26,38933	24693
26,40000	24652
26,41067	24595
26,42133	24544
26,43200	24497
26,44267	24434
26,45333	24384
26,46400	24342
26,47467	24303
26,48533	24276
26,49600	24256
26,50667	24240
26,51733	24250
26,52800	24255
26,53867	24265
26,54933	24280
26,56000	24297
26,57067	24303
26,58133	24334
26,59200	24358
26,60267	24381
26,61333	24408
26,62400	24435
26,63467	24465
26,64533	24501
26,65600	24539
26,66667	24577
26,67733	24602
26,68800	24631
26,69867	24653
26,70933	24657
26,72000	24659
26,73067	24653
26,74133	24650
26,75200	24656
26,76267	24668
26,77333	24699
26,78400	24758
26,79467	24857
26,80533	24987
26,81600	25183
26,82667	25440
26,83733	25781
26,84800	26203
26,85867	26705
26,86933	27288
26,88000	27927
26,89067	28600
26,90133	29279
26,91200	29936
26,92267	30532
26,93333	31049
26,94400	31441
26,95467	31721
26,96533	31864
26,97600	31863
26,98667	31739
26,99733	31509
27,00800	31173
27,01867	30767
27,02933	30322
27,04000	29837
27,05067	29329
27,06133	28832
27,07200	28339
27,08267	27869
27,09333	27429
27,10400	27016
27,11467	26636
27,12533	26294
27,13600	25967
27,14667	25668
27,15733	25402
27,16800	25170
27,17867	24959
27,18933	24781
27,20000	24624
27,21067	24483
27,22133	24360
27,23200	24262
27,24267	24192
27,25333	24126
27,26400	24070
27,27467	24025
27,28533	23995
27,29600	23970
27,30667	23961
27,31733	23962
27,32800	23978
27,33867	24016
27,34933	24080
27,36000	24164
27,37067	24268
27,38133	24374
27,39200	24485
27,40267	24593
27,41333	24675
27,42400	24731
27,43467	24746
27,44533	24716
27,45600	24659
27,46667	24566
27,47733	24453
27,48800	24341
27,49867	24238
27,50933	24145
27,52000	24082
27,53067	24055
27,54133	24065
27,55200	24116
27,56267	24203
27,57333	24319
27,58400	24441
27,59467	24561
27,60533	24673
27,61600	24754
27,62667	24804
27,63733	24824
27,64800	24799
27,65867	24734
27,66933	24645
27,68000	24524
27,69067	24376
27,70133	24218
27,71200	24050
27,72267	23871
27,73333	23697
27,74400	23540
27,75467	23392
27,76533	23259
27,77600	23146
27,78667	23051
27,79733	22985
27,80800	22936
27,81867	22918
27,82933	22920
27,84000	22930
27,85067	22956
27,86133	22998
27,87200	23024
27,88267	23044
27,89333	23064
27,90400	23066
27,91467	23048
27,92533	23008
27,93600	22954
27,94667	22887
27,95733	22809
27,96800	22718
27,97867	22633
27,98933	22545
28,00000	22464
28,01067	22392
28,02133	22332
28,03200	22290
28,04267	22253
28,05333	22243
28,06400	22239
28,07467	22258
28,08533	22259
28,09600	22273
28,10667	22283
28,11733	22293
28,12800	22298
28,13867	22296
28,14933	22291
28,16000	22283
28,17067	22260
28,18133	22258
28,19200	22244
28,20267	22233
28,21333	22232
28,22400	22239
28,23467	22246
28,24533	22264
28,25600	22289
28,26667	22324
28,27733	22359
28,28800	22397
28,29867	22423
28,30933	22451
28,32000	22472
28,33067	22479
28,34133	22476
28,35200	22480
28,36267	22459
28,37333	22438
28,38400	22415
28,39467	22394
28,40533	22374
28,41600	22361
28,42667	22332
28,43733	22313
28,44800	22304
28,45867	22286
28,46933	22268
28,48000	22241
28,49067	22213
28,50133	22181
28,51200	22161
28,52267	22149
28,53333	22139
28,54400	22150
28,55467	22163
28,56533	22189
28,57600	22222
28,58667	22282
28,59733	22349
28,60800	22411
28,61867	22461
28,62933	22506
28,64000	22548
28,65067	22562
28,66133	22574
28,67200	22571
28,68267	22559
28,69333	22539
28,70400	22517
28,71467	22489
28,72533	22466
28,73600	22437
28,74667	22418
28,75733	22399
28,76800	22383
28,77867	22371
28,78933	22350
28,80000	22329
28,81067	22299
28,82133	22261
28,83200	22218
28,84267	22179
28,85333	22138
28,86400	22100
28,87467	22061
28,88533	22019
28,89600	21983
28,90667	21948
28,91733	21913
28,92800	21873
28,93867	21840
28,94933	21793
28,96000	21759
28,97067	21703
28,98133	21655
28,99200	21600
29,00267	21548
29,01333	21494
29,02400	21434
29,03467	21376
29,04533	21313
29,05600	21250
29,06667	21188
29,07733	21126
29,08800	21075
29,09867	21041
29,10933	21018
29,12000	21007
29,13067	21030
29,14133	21081
29,15200	21165
29,16267	21301
29,17333	21475
29,18400	21700
29,19467	21987
29,20533	22332
29,21600	22731
29,22667	23181
29,23733	23674
29,24800	24206
29,25867	24737
29,26933	25264
29,28000	25768
29,29067	26213
29,30133	26592
29,31200	26889
29,32267	27080
29,33333	27163
29,34400	27142
29,35467	27025
29,36533	26805
29,37600	26506
29,38667	26146
29,39733	25746
29,40800	25327
29,41867	24890
29,42933	24473
29,44000	24068
29,45067	23681
29,46133	23310
29,47200	22983
29,48267	22678
29,49333	22400
29,50400	22146
29,51467	21922
29,52533	21715
29,53600	21536
29,54667	21376
29,55733	21238
29,56800	21124
29,57867	21045
29,58933	20977
29,60000	20922
29,61067	20881
29,62133	20860
29,63200	20835
29,64267	20802
29,65333	20769
29,66400	20733
29,67467	20691
29,68533	20639
29,69600	20583
29,70667	20525
29,71733	20468
29,72800	20414
29,73867	20361
29,74933	20319
29,76000	20289
29,77067	20268
29,78133	20270
29,79200	20269
29,80267	20285
29,81333	20310
29,82400	20350
29,83467	20384
29,84533	20434
29,85600	20490
29,86667	20548
29,87733	20611
29,88800	20668
29,89867	20723
29,90933	20784
29,92000	20837
29,93067	20882
29,94133	20928
29,95200	20965
29,96267	20990
29,97333	21008
29,98400	21025
29,99467	21028
30,00533	21038
30,01600	21054
30,02667	21066
30,03733	21085
30,04800	21108
30,05867	21149
30,06933	21201
30,08000	21258
30,09067	21324
30,10133	21393
30,11200	21468
30,12267	21526
30,13333	21559
30,14400	21570
30,15467	21543
30,16533	21484
30,17600	21397
30,18667	21282
30,19733	21151
30,20800	20999
30,21867	20847
30,22933	20699
30,24000	20556
30,25067	20412
30,26133	20288
30,27200	20200
30,28267	20135
30,29333	20085
30,30400	20060
30,31467	20054
30,32533	20066
30,33600	20102
30,34667	20152
30,35733	20227
30,36800	20321
30,37867	20427
30,38933	20539
30,40000	20656
30,41067	20758
30,42133	20857
30,43200	20955
30,44267	21012
30,45333	21072
30,46400	21099
30,47467	21117
30,48533	21134
30,49600	21128
30,50667	21142
30,51733	21170
30,52800	21207
30,53867	21272
30,54933	21369
30,56000	21504
30,57067	21649
30,58133	21828
30,59200	22006
30,60267	22192
30,61333	22373
30,62400	22515
30,63467	22625
30,64533	22703
30,65600	22728
30,66667	22698
30,67733	22621
30,68800	22491
30,69867	22316
30,70933	22105
30,72000	21871
30,73067	21619
30,74133	21356
30,75200	21092
30,76267	20837
30,77333	20611
30,78400	20396
30,79467	20209
30,80533	20039
30,81600	19910
30,82667	19804
30,83733	19729
30,84800	19667
30,85867	19616
30,86933	19598
30,88000	19586
30,89067	19574
30,90133	19562
30,91200	19572
30,92267	19575
30,93333	19573
30,94400	19577
30,95467	19604
30,96533	19644
30,97600	19686
30,98667	19738
30,99733	19806
31,00800	19894
31,01867	19973
31,02933	20047
31,04000	20113
31,05067	20179
31,06133	20217
31,07200	20242
31,08267	20224
31,09333	20188
31,10400	20130
31,11467	20054
31,12533	19951
31,13600	19840
31,14667	19736
31,15733	19632
31,16800	19520
31,17867	19421
31,18933	19336
31,20000	19256
31,21067	19190
31,22133	19129
31,23200	19080
31,24267	19036
31,25333	18988
31,26400	18948
31,27467	18910
31,28533	18881
31,29600	18857
31,30667	18840
31,31733	18822
31,32800	18811
31,33867	18798
31,34933	18792
31,36000	18785
31,37067	18788
31,38133	18792
31,39200	18792
31,40267	18797
31,41333	18805
31,42400	18811
31,43467	18810
31,44533	18805
31,45600	18802
31,46667	18790
31,47733	18781
31,48800	18753
31,49867	18726
31,50933	18692
31,52000	18656
31,53067	18630
31,54133	18595
31,55200	18560
31,56267	18524
31,57333	18487
31,58400	18444
31,59467	18411
31,60533	18375
31,61600	18338
31,62667	18312
31,63733	18282
31,64800	18265
31,65867	18258
31,66933	18257
31,68000	18264
31,69067	18260
31,70133	18271
31,71200	18282
31,72267	18310
31,73333	18348
31,74400	18377
31,75467	18422
31,76533	18465
31,77600	18505
31,78667	18545
31,79733	18588
31,80800	18615
31,81867	18634
31,82933	18656
31,84000	18668
31,85067	18660
31,86133	18635
31,87200	18610
31,88267	18582
31,89333	18535
31,90400	18476
31,91467	18428
31,92533	18376
31,93600	18326
31,94667	18268
31,95733	18205
31,96800	18157
31,97867	18121
31,98933	18076
32,00000	18040
32,01067	18018
32,02133	17991
32,03200	17972
32,04267	17957
32,05333	17956
32,06400	17937
32,07467	17940
32,08533	17939
32,09600	17925
32,10667	17924
32,11733	17919
32,12800	17916
32,13867	17912
32,14933	17911
32,16000	17903
32,17067	17889
32,18133	17879
32,19200	17871
32,20267	17859
32,21333	17855
32,22400	17853
32,23467	17852
32,24533	17852
32,25600	17859
32,26667	17862
32,27733	17863
32,28800	17878
32,29867	17887
32,30933	17901
32,32000	17915
32,33067	17919
32,34133	17935
32,35200	17954
32,36267	17965
32,37333	17995
32,38400	18010
32,39467	18026
32,40533	18047
32,41600	18071
32,42667	18090
32,43733	18119
32,44800	18138
32,45867	18172
32,46933	18201
32,48000	18238
32,49067	18291
32,50133	18336
32,51200	18386
32,52267	18446
32,53333	18532
32,54400	18626
32,55467	18728
32,56533	18830
32,57600	18944
32,58667	19071
32,59733	19187
32,60800	19308
32,61867	19404
32,62933	19484
32,64000	19546
32,65067	19598
32,66133	19619
32,67200	19619
32,68267	19609
32,69333	19580
32,70400	19544
32,71467	19509
32,72533	19477
32,73600	19458
32,74667	19448
32,75733	19454
32,76800	19468
32,77867	19509
32,78933	19549
32,80000	19610
32,81067	19692
32,82133	19779
32,83200	19875
32,84267	19980
32,85333	20092
32,86400	20222
32,87467	20353
32,88533	20494
32,89600	20644
32,90667	20801
32,91733	20959
32,92800	21131
32,93867	21319
32,94933	21501
32,96000	21681
32,97067	21873
32,98133	22072
32,99200	22256
33,00267	22448
33,01333	22634
33,02400	22819
33,03467	23013
33,04533	23205
33,05600	23408
33,06667	23610
33,07733	23816
33,08800	24024
33,09867	24243
33,10933	24449
33,12000	24683
33,13067	24908
33,14133	25140
33,15200	25374
33,16267	25589
33,17333	25816
33,18400	26024
33,19467	26242
33,20533	26462
33,21600	26688
33,22667	26917
33,23733	27134
33,24800	27364
33,25867	27595
33,26933	27818
33,28000	28045
33,29067	28266
33,30133	28476
33,31200	28681
33,32267	28885
33,33333	29079
33,34400	29275
33,35467	29470
33,36533	29673
33,37600	29876
33,38667	30083
33,39733	30290
33,40800	30492
33,41867	30695
33,42933	30908
33,44000	31115
33,45067	31320
33,46133	31516
33,47200	31700
33,48267	31884
33,49333	32073
33,50400	32265
33,51467	32465
33,52533	32676
33,53600	32884
33,54667	33092
33,55733	33288
33,56800	33469
33,57867	33630
33,58933	33774
33,60000	33885
33,61067	33963
33,62133	34026
33,63200	34087
33,64267	34157
33,65333	34220
33,66400	34286
33,67467	34342
33,68533	34395
33,69600	34422
33,70667	34443
33,71733	34473
33,72800	34498
33,73867	34518
33,74933	34555
33,76000	34599
33,77067	34656
33,78133	34716
33,79200	34785
33,80267	34841
33,81333	34900
33,82400	34928
33,83467	34928
33,84533	34891
33,85600	34864
33,86667	34857
33,87733	34886
33,88800	34964
33,89867	35102
33,90933	35320
33,92000	35629
33,93067	36013
33,94133	36471
33,95200	36930
33,96267	37278
33,97333	37432
33,98400	37365
33,99467	37121
34,00533	36780
34,01600	36411
34,02667	36081
34,03733	35842
34,04800	35716
34,05867	35625
34,06933	35534
34,08000	35400
34,09067	35242
34,10133	35084
34,11200	34983
34,12267	34960
34,13333	35024
34,14400	35077
34,15467	35069
34,16533	34993
34,17600	34928
34,18667	35027
34,19733	35320
34,20800	35733
34,21867	36102
34,22933	36279
34,24000	36236
34,25067	36078
34,26133	35901
34,27200	35754
34,28267	35658
34,29333	35636
34,30400	35735
34,31467	35957
34,32533	36224
34,33600	36382
34,34667	36354
34,35733	36226
34,36800	36099
34,37867	36033
34,38933	36014
34,40000	36055
34,41067	36137
34,42133	36279
34,43200	36460
34,44267	36682
34,45333	36997
34,46400	37397
34,47467	37867
34,48533	38347
34,49600	38737
34,50667	38926
34,51733	38847
34,52800	38502
34,53867	37960
34,54933	37370
34,56000	36847
34,57067	36429
34,58133	36157
34,59200	36000
34,60267	35932
34,61333	35892
34,62400	35871
34,63467	35855
34,64533	35854
34,65600	35869
34,66667	35889
34,67733	35895
34,68800	35883
34,69867	35862
34,70933	35834
34,72000	35814
34,73067	35832
34,74133	35918
34,75200	36056
34,76267	36263
34,77333	36522
34,78400	36807
34,79467	37058
34,80533	37207
34,81600	37228
34,82667	37176
34,83733	37098
34,84800	37054
34,85867	37037
34,86933	37005
34,88000	36978
34,89067	36943
34,90133	36913
34,91200	36892
34,92267	36893
34,93333	36911
34,94400	36935
34,95467	37025
34,96533	37195
34,97600	37692
34,98667	39220
34,99733	43201
35,00800	51470
35,01867	65255
35,02933	84936
35,04000	109129
35,05067	133413
35,06133	149837
35,07200	152443
35,08267	142217
35,09333	125209
35,10400	107670
35,11467	92897
35,12533	81725
35,13600	73654
35,14667	67971
35,15733	64100
35,16800	61535
35,17867	59704
35,18933	58096
35,20000	56475
35,21067	54869
35,22133	53433
35,23200	52222
35,24267	51236
35,25333	50434
35,26400	49755
35,27467	49175
35,28533	48684
35,29600	48261
35,30667	47865
35,31733	47535
35,32800	47262
35,33867	47062
35,34933	46957
35,36000	46863
35,37067	46608
35,38133	46144
35,39200	45568
35,40267	45094
35,41333	44874
35,42400	45009
35,43467	45815
35,44533	47544
35,45600	50046
35,46667	52552
35,47733	54174
35,48800	54585
35,49867	54033
35,50933	52942
35,52000	51573
35,53067	50070
35,54133	48672
35,55200	47796
35,56267	47696
35,57333	48281
35,58400	49005
35,59467	49242
35,60533	48787
35,61600	47885
35,62667	46890
35,63733	46014
35,64800	45310
35,65867	44747
35,66933	44309
35,68000	44003
35,69067	43773
35,70133	43607
35,71200	43515
35,72267	43464
35,73333	43456
35,74400	43459
35,75467	43474
35,76533	43528
35,77600	43640
35,78667	43847
35,79733	44192
35,80800	44697
35,81867	45328
35,82933	45894
35,84000	46225
35,85067	46282
35,86133	46191
35,87200	46028
35,88267	45832
35,89333	45561
35,90400	45220
35,91467	44830
35,92533	44447
35,93600	44116
35,94667	43852
35,95733	43658
35,96800	43527
35,97867	43450
35,98933	43451
36,00000	43511
36,01067	43630
36,02133	43738
36,03200	43805
36,04267	43790
36,05333	43735
36,06400	43641
36,07467	43543
36,08533	43480
36,09600	43455
36,10667	43476
36,11733	43538
36,12800	43611
36,13867	43716
36,14933	43836
36,16000	44003
36,17067	44183
36,18133	44358
36,19200	44511
36,20267	44648
36,21333	44777
36,22400	44904
36,23467	45037
36,24533	45112
36,25600	45096
36,26667	45010
36,27733	44941
36,28800	44997
36,29867	45239
36,30933	45650
36,32000	46075
36,33067	46331
36,34133	46284
36,35200	45997
36,36267	45612
36,37333	45243
36,38400	44962
36,39467	44735
36,40533	44548
36,41600	44391
36,42667	44265
36,43733	44164
36,44800	44085
36,45867	44036
36,46933	44010
36,48000	44009
36,49067	44007
36,50133	44008
36,51200	44016
36,52267	44020
36,53333	44025
36,54400	44029
36,55467	44036
36,56533	44036
36,57600	44040
36,58667	44035
36,59733	44035
36,60800	44041
36,61867	44039
36,62933	44044
36,64000	44066
36,65067	44087
36,66133	44135
36,67200	44208
36,68267	44284
36,69333	44368
36,70400	44444
36,71467	44508
36,72533	44569
36,73600	44625
36,74667	44695
36,75733	44801
36,76800	44894
36,77867	44960
36,78933	44963
36,80000	44905
36,81067	44799
36,82133	44669
36,83200	44535
36,84267	44425
36,85333	44346
36,86400	44280
36,87467	44250
36,88533	44236
36,89600	44224
36,90667	44213
36,91733	44202
36,92800	44196
36,93867	44194
36,94933	44199
36,96000	44223
36,97067	44289
36,98133	44404
36,99200	44598
37,00267	44853
37,01333	45120
37,02400	45364
37,03467	45515
37,04533	45558
37,05600	45465
37,06667	45265
37,07733	45027
37,08800	44773
37,09867	44568
37,10933	44392
37,12000	44262
37,13067	44184
37,14133	44135
37,15200	44115
37,16267	44122
37,17333	44147
37,18400	44223
37,19467	44315
37,20533	44418
37,21600	44510
37,22667	44559
37,23733	44556
37,24800	44492
37,25867	44417
37,26933	44328
37,28000	44239
37,29067	44187
37,30133	44134
37,31200	44101
37,32267	44083
37,33333	44069
37,34400	44049
37,35467	44043
37,36533	44040
37,37600	44040
37,38667	44042
37,39733	44044
37,40800	44051
37,41867	44063
37,42933	44073
37,44000	44080
37,45067	44085
37,46133	44098
37,47200	44101
37,48267	44116
37,49333	44129
37,50400	44152
37,51467	44155
37,52533	44154
37,53600	44145
37,54667	44145
37,55733	44140
37,56800	44140
37,57867	44139
37,58933	44152
37,60000	44167
37,61067	44178
37,62133	44218
37,63200	44261
37,64267	44315
37,65333	44376
37,66400	44424
37,67467	44479
37,68533	44507
37,69600	44526
37,70667	44526
37,71733	44506
37,72800	44472
37,73867	44454
37,74933	44432
37,76000	44413
37,77067	44401
37,78133	44407
37,79200	44410
37,80267	44420
37,81333	44439
37,82400	44467
37,83467	44501
37,84533	44571
37,85600	44674
37,86667	44807
37,87733	44965
37,88800	45134
37,89867	45277
37,90933	45398
37,92000	45464
37,93067	45467
37,94133	45412
37,95200	45298
37,96267	45155
37,97333	44988
37,98400	44826
37,99467	44686
38,00533	44555
38,01600	44460
38,02667	44384
38,03733	44327
38,04800	44284
38,05867	44271
38,06933	44250
38,08000	44245
38,09067	44245
38,10133	44249
38,11200	44251
38,12267	44258
38,13333	44259
38,14400	44264
38,15467	44255
38,16533	44251
38,17600	44250
38,18667	44255
38,19733	44260
38,20800	44261
38,21867	44273
38,22933	44275
38,24000	44282
38,25067	44294
38,26133	44300
38,27200	44302
38,28267	44307
38,29333	44304
38,30400	44297
38,31467	44297
38,32533	44283
38,33600	44279
38,34667	44264
38,35733	44252
38,36800	44249
38,37867	44251
38,38933	44253
38,40000	44250
38,41067	44253
38,42133	44249
38,43200	44253
38,44267	44254
38,45333	44254
38,46400	44264
38,47467	44269
38,48533	44278
38,49600	44278
38,50667	44283
38,51733	44283
38,52800	44296
38,53867	44305
38,54933	44313
38,56000	44322
38,57067	44321
38,58133	44327
38,59200	44316
38,60267	44335
38,61333	44341
38,62400	44351
38,63467	44347
38,64533	44365
38,65600	44377
38,66667	44395
38,67733	44423
38,68800	44427
38,69867	44445
38,70933	44470
38,72000	44483
38,73067	44496
38,74133	44538
38,75200	44602
38,76267	44712
38,77333	44903
38,78400	45223
38,79467	45752
38,80533	46571
38,81600	47802
38,82667	49571
38,83733	51962
38,84800	55017
38,85867	58671
38,86933	62700
38,88000	66744
38,89067	70349
38,90133	73042
38,91200	74419
38,92267	74304
38,93333	72710
38,94400	69926
38,95467	66338
38,96533	62458
38,97600	58675
38,98667	55327
38,99733	52550
39,00800	50397
39,01867	48798
39,02933	47643
39,04000	46854
39,05067	46303
39,06133	45930
39,07200	45644
39,08267	45441
39,09333	45284
39,10400	45132
39,11467	45008
39,12533	44885
39,13600	44771
39,14667	44651
39,15733	44530
39,16800	44405
39,17867	44286
39,18933	44159
39,20000	44022
39,21067	43882
39,22133	43730
39,23200	43575
39,24267	43409
39,25333	43239
39,26400	43061
39,27467	42881
39,28533	42689
39,29600	42492
39,30667	42289
39,31733	42076
39,32800	41859
39,33867	41629
39,34933	41415
39,36000	41190
39,37067	40938
39,38133	40710
39,39200	40497
39,40267	40273
39,41333	40030
