[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHIMARRAO 3.lcd
Output Date	26/02/2025
Output Time	22:01:04

[File Information]
Type	Data File
Generated	26/02/2025 21:10:36
Generated by	System Administrator
Modified	26/02/2025 22:01:03
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	26/02/2025 21:11:00
Sample Type	0:Unknown
Level	0
Sample Name	CHIMARAO 3
Sample ID	CHIMARAO 3
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	16
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHIMARRAO 3.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	89
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
48	19,136	18,891	19,179	27264	2660	10,249	0,000	T  			11,226	11206	13,385	0,000	0,730	1,021	0	0	0,000	0,000
49	19,323	19,179	19,467	47860	4584	10,441	0,000	TV 			11,346	55345	2,710	0,000	0,356	1,011	0	0	0,000	0,000
50	19,687	19,467	19,925	2150218	197952	10,862	0,000	 V 			11,578	75302	1,992	0,000	1,181	1,020	0	0	0,000	0,000
51	20,041	19,925	20,160	275388	24137	11,409	0,000	 V 			11,805	26334	5,696	0,000	0,908	1,020	0	0	0,000	0,000
52	20,394	20,160	21,280	10146948	924718	10,973	0,000	SV 			12,030	82588	1,816	1,143	0,908	1,019	0	0	0,000	0,000
53	20,779	20,736	20,896	3762	693	5,431	0,000	T  			12,276	294845	0,509	1,805	1,759	1,020	0	0	0,000	0,000
54	21,135	20,928	21,280	60153	6530	9,211	0,000	T  			12,504	105670	1,420	0,869	1,725	1,019	0	0	0,000	0,000
55	21,627	21,280	21,984	3970719	311358	12,753	0,000	 V 			12,818	72018	2,083	0,983	1,688	1,025	0	0	0,000	0,000
56	22,122	21,984	22,251	204844	13435	15,247	0,000	 V 			13,134	796	188,401	0,000	0,286	1,025	0	0	0,000	0,000
57	22,475	22,251	22,581	248038	13683	18,127	0,000	 V 			13,360	2573	58,306	0,000	0,144	1,017	0	0	0,000	0,000
58	22,799	22,581	23,147	4115549	364063	11,304	0,000	 V 			13,567	94603	1,586	1,254	0,313	1,015	0	0	0,000	0,000
59	23,271	23,147	23,488	235323	15129	15,554	0,000	 V 			13,869	20941	7,163	0,000	1,005	1,022	0	0	0,000	0,000
60	23,673	23,488	23,925	258758	14399	17,970	0,000	 V 			14,125	34527	4,344	0,000	0,697	1,018	0	0	0,000	0,000
61	24,198	23,925	24,533	1051914	74343	14,150	0,000	 V 			14,461	79857	1,878	0,000	1,232	1,024	0	0	0,000	0,000
62	24,699	24,533	24,875	272902	19471	14,016	0,000	 V 			14,781	52802	2,841	0,000	1,298	1,022	0	0	0,000	0,000
63	25,137	24,875	25,451	375496	17498	21,459	0,000	 V 			15,061	26654	5,628	0,000	0,837	1,019	0	0	0,000	0,000
64	25,637	25,451	25,685	103294	9294	11,115	0,000	 V 			15,380	5180	28,958	0,000	0,490	1,021	0	0	0,000	0,000
65	25,803	25,685	26,485	282785	12408	22,790	0,000	 V 			15,486	36839	4,072	0,000	0,169	1,007	0	0	0,000	0,000
66	26,603	26,485	26,699	41205	3305	12,468	0,000	 V 			15,997	1183	126,828	0,000	0,441	1,033	0	0	0,000	0,000
67	27,040	26,699	27,339	156450	7280	21,491	0,000	 V 			16,276	53492	2,804	0,000	0,245	1,017	0	0	0,000	0,000
68	27,629	27,339	27,904	88336	3334	26,494	0,000	 V 			16,653	17156	8,743	0,000	0,898	1,023	0	0	0,000	0,000
69	28,370	27,904	28,555	83332	3168	26,302	0,000	 V 			17,127	8114	18,486	0,000	0,705	1,028	0	0	0,000	0,000
70	28,703	28,555	29,259	67724	2489	27,214	0,000	 V 			17,339	14016	10,702	0,000	0,299	1,012	0	0	0,000	0,000
71	29,537	29,259	29,600	25782	2155	11,964	0,000	 V 			17,872	10416	14,401	0,000	0,784	1,031	0	0	0,000	0,000
72	29,653	29,600	29,813	18617	2028	9,180	0,000	 V 			17,946	819	183,087	0,000	0,044	1,004	0	0	0,000	0,000
73	29,973	29,813	30,304	18669	1333	14,004	0,000	 V 			18,151	88317	1,698	0,000	0,141	1,011	0	0	0,000	0,000
74	30,722	30,464	30,923	10036	739	13,584	0,000	   			18,629	102423	1,465	0,000	1,902	1,026	0	0	0,000	0,000
75	31,040	30,923	31,104	2045	199	10,290	0,000	 V 			18,832	7487	20,035	0,000	0,350	1,011	0	0	0,000	0,000
76	31,231	31,104	31,435	3489	336	10,390	0,000	 V 			18,954	157491	0,952	0,000	0,218	1,006	0	0	0,000	0,000
77	33,989	32,800	34,048	198105	6001	33,012	0,000	   			20,716	7311	20,517	0,000	2,896	1,093	0	0	0,000	0,000
78	34,513	34,048	34,613	230415	9678	23,809	0,000	 V 			21,051	17298	8,672	0,000	0,397	1,016	0	0	0,000	0,000
79	35,073	34,613	35,413	1117614	119114	9,383	0,000	 V 			21,409	602784	0,249	0,000	0,912	1,017	0	0	0,000	0,000
80	35,491	35,413	35,563	156755	21607	7,255	0,000	 V 			21,676	169850	0,883	0,000	1,591	1,012	0	0	0,000	0,000
81	35,597	35,563	35,744	133695	15987	8,363	0,000	 V 			21,744	49862	3,008	0,000	0,215	1,003	0	0	0,000	0,000
82	35,854	35,744	35,989	146726	11620	12,627	0,000	 V 			21,908	39083	3,838	0,000	0,378	1,008	0	0	0,000	0,000
83	36,038	35,989	36,096	50309	8045	6,253	0,000	 V 			22,025	511	293,698	0,000	0,052	1,005	0	0	0,000	0,000
84	36,339	36,096	36,491	174306	8692	20,055	0,000	 V 			22,218	10743	13,962	0,000	0,077	1,009	0	0	0,000	0,000
85	36,789	36,491	36,928	116322	4434	26,233	0,000	 V 			22,506	0	0,000	0,000	0,000	1,013	0	0	0,000	0,000
86	37,045	36,928	37,152	37739	3601	10,481	0,000	 V 			22,669	93842	1,598	0,000	0,000	1,007	0	0	0,000	0,000
87	37,235	37,152	37,397	14083	1527	9,223	0,000	 V 			22,790	0	0,000	0,000	0,000	1,005	0	0	0,000	0,000
88	37,927	37,792	38,069	2529	379	6,681	0,000	   			23,232	618624	0,242	0,964	0,000	1,019	0	0	0,000	0,000
89	38,920	38,667	39,968	1052870	37408	28,146	0,000	   			23,867	345211	0,435	2,944	4,338	1,027	0	0	0,000	0,000

[Compound Results(PDA)]
# of IDs	0

[PDA Multi Chromatogram(Ch1)]
# of Points	      4689
Interval(msec)	640
Start Time(min)	0
End Time(min)	50,0053
Intensity Units	mAU
Intensity Multiplier	1
Type	MultiChrom
Wavelength(nm)	254
Bandwidth(nm)	4
R.Time (min)	Intensity
0,00000	0
0,01067	0
0,02133	0
0,03200	0
0,04267	0
0,05333	0
0,06400	0
0,07467	0
0,08533	0
0,09600	0
0,10667	0
0,11733	3
0,12800	3
0,13867	1
0,14933	3
0,16000	3
0,17067	11
0,18133	6
0,19200	4
0,20267	5
0,21333	5
0,22400	14
0,23467	10
0,24533	7
0,25600	5
0,26667	-1
0,27733	5
0,28800	8
0,29867	6
0,30933	-1
0,32000	4
0,33067	5
0,34133	3
0,35200	2
0,36267	-10
0,37333	-4
0,38400	-4
0,39467	-3
0,40533	2
0,41600	1
0,42667	12
0,43733	12
0,44800	6
0,45867	2
0,46933	8
0,48000	6
0,49067	10
0,50133	8
0,51200	2
0,52267	9
0,53333	13
0,54400	4
0,55467	1
0,56533	8
0,57600	15
0,58667	4
0,59733	0
0,60800	7
0,61867	6
0,62933	3
0,64000	2
0,65067	2
0,66133	5
0,67200	5
0,68267	9
0,69333	10
