[Header]
Application Name	LabSolutions
Version	5.73
Data File Name	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHIMARRAO 2.lcd
Output Date	27/02/2025
Output Time	03:54:27

[File Information]
Type	Data File
Generated	27/02/2025 03:03:59
Generated by	System Administrator
Modified	27/02/2025 03:54:26
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	27/02/2025 03:04:23
Sample Type	0:Unknown
Level	0
Sample Name	CHIMARRAO 2
Sample ID	CHIMARRAO 2
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	23
Injection Volume	10

[Original Files]
Data File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\CHIMARRAO 2.lcd
Method File	C:\Users\Public\MÉTODOS\MÉTODOS HPLC AUTOMÁTICO\RICARDO BORGES\RMBorges\sciffee\experimental 1 - pool.lcm
Batch File	C:\Users\Public\DADOS\Ricardo borges\RMBorges\26.02.25\BATCH_RM_MIX POOL_26.02.2025.lcb
Report Format File	C:\LabSolutions\System\Default.lsr

[File Description]


[Configuration]
Instrument Name	HPLC analítico (automático)
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	1

[Peak Table(PDA-Ch1)]
# of Peaks	89
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
21,96267	23898
21,97333	23924
21,98400	23934
21,99467	23957
22,00533	23973
22,01600	24000
22,02667	24038
22,03733	24103
22,04800	24179
22,05867	24269
22,06933	24341
22,08000	24392
22,09067	24418
22,10133	24409
22,11200	24337
22,12267	24200
22,13333	24007
22,14400	23776
22,15467	23523
22,16533	23275
22,17600	23054
22,18667	22855
22,19733	22702
22,20800	22628
22,21867	22606
22,22933	22654
22,24000	22740
22,25067	22879
22,26133	23020
22,27200	23169
22,28267	23320
22,29333	23438
22,30400	23539
22,31467	23615
22,32533	23671
22,33600	23724
22,34667	23788
22,35733	23873
22,36800	23984
22,37867	24145
22,38933	24329
22,40000	24509
22,41067	24689
22,42133	24828
22,43200	24909
22,44267	24911
22,45333	24805
22,46400	24597
22,47467	24297
22,48533	23907
22,49600	23466
22,50667	23003
22,51733	22559
22,52800	22196
22,53867	21963
22,54933	21986
22,56000	22382
22,57067	23318
22,58133	25085
22,59200	28042
22,60267	32708
22,61333	39620
22,62400	49532
22,63467	63139
22,64533	81099
22,65600	103890
22,66667	131532
22,67733	163831
22,68800	199646
22,69867	237634
22,70933	275511
22,72000	311147
22,73067	341981
22,74133	365998
22,75200	381525
22,76267	387705
22,77333	384525
22,78400	372592
22,79467	353328
22,80533	328396
22,81600	299726
22,82667	269194
22,83733	238466
22,84800	208982
22,85867	181588
22,86933	156970
22,88000	135291
22,89067	116664
22,90133	100815
22,91200	87494
22,92267	76320
22,93333	66998
22,94400	59197
22,95467	52655
22,96533	47150
22,97600	42515
22,98667	38601
22,99733	35297
23,00800	32501
23,01867	30172
23,02933	28231
23,04000	26635
23,05067	25336
23,06133	24315
23,07200	23518
23,08267	22944
23,09333	22558
23,10400	22344
23,11467	22292
23,12533	22379
23,13600	22608
23,14667	22952
23,15733	23396
23,16800	23915
23,17867	24479
23,18933	25045
23,20000	25578
23,21067	26043
23,22133	26391
23,23200	26585
23,24267	26615
23,25333	26486
23,26400	26187
23,27467	25746
23,28533	25195
23,29600	24557
23,30667	23872
23,31733	23169
23,32800	22480
23,33867	21833
23,34933	21219
23,36000	20668
23,37067	20170
23,38133	19764
23,39200	19416
23,40267	19129
23,41333	18912
23,42400	18741
23,43467	18636
23,44533	18578
23,45600	18555
23,46667	18591
23,47733	18674
23,48800	18827
23,49867	19036
23,50933	19320
23,52000	19688
23,53067	20153
23,54133	20703
23,55200	21348
23,56267	22081
23,57333	22855
23,58400	23647
23,59467	24399
23,60533	25060
23,61600	25591
23,62667	25950
23,63733	26099
23,64800	26023
23,65867	25756
23,66933	25311
23,68000	24722
23,69067	24036
23,70133	23316
23,71200	22599
23,72267	21907
23,73333	21286
23,74400	20748
23,75467	20291
23,76533	19921
23,77600	19619
23,78667	19383
23,79733	19194
23,80800	19062
23,81867	18954
23,82933	18876
23,84000	18820
23,85067	18767
23,86133	18725
23,87200	18692
23,88267	18668
23,89333	18654
23,90400	18675
23,91467	18734
23,92533	18856
23,93600	19075
23,94667	19441
23,95733	19989
23,96800	20790
23,97867	21925
23,98933	23443
24,00000	25441
24,01067	28025
24,02133	31213
24,03200	35108
24,04267	39683
24,05333	44956
24,06400	50810
24,07467	57116
24,08533	63658
24,09600	70166
24,10667	76361
24,11733	81894
24,12800	86481
24,13867	89846
24,14933	91808
24,16000	92248
24,17067	91173
24,18133	88656
24,19200	84883
24,20267	80113
24,21333	74621
24,22400	68718
24,23467	62688
24,24533	56785
24,25600	51201
24,26667	46117
24,27733	41617
24,28800	37727
24,29867	34462
24,30933	31772
24,32000	29605
24,33067	27891
24,34133	26539
24,35200	25484
24,36267	24644
24,37333	23969
24,38400	23413
24,39467	22951
24,40533	22525
24,41600	22151
24,42667	21810
24,43733	21512
24,44800	21245
24,45867	21026
24,46933	20848
24,48000	20740
24,49067	20708
24,50133	20777
24,51200	20957
24,52267	21272
24,53333	21741
24,54400	22375
24,55467	23175
24,56533	24133
24,57600	25242
24,58667	26442
24,59733	27680
24,60800	28895
24,61867	30026
24,62933	30994
24,64000	31733
24,65067	32186
24,66133	32320
24,67200	32144
24,68267	31648
24,69333	30889
24,70400	29906
24,71467	28748
24,72533	27513
24,73600	26231
24,74667	24979
24,75733	23790
24,76800	22714
24,77867	21782
24,78933	20990
24,80000	20363
24,81067	19895
24,82133	19579
24,83200	19410
24,84267	19390
24,85333	19510
24,86400	19759
24,87467	20133
24,88533	20598
24,89600	21146
24,90667	21755
24,91733	22387
24,92800	22991
24,93867	23553
24,94933	24046
24,96000	24461
24,97067	24798
24,98133	25078
24,99200	25311
25,00267	25557
25,01333	25832
25,02400	26182
25,03467	26611
25,04533	27120
25,05600	27682
25,06667	28264
25,07733	28810
25,08800	29245
25,09867	29527
25,10933	29600
25,12000	29451
25,13067	29053
25,14133	28439
25,15200	27639
25,16267	26710
25,17333	25687
25,18400	24645
25,19467	23617
25,20533	22670
25,21600	21812
25,22667	21058
25,23733	20413
25,24800	19879
25,25867	19438
25,26933	19078
25,28000	18777
25,29067	18527
25,30133	18305
25,31200	18101
25,32267	17912
25,33333	17722
25,34400	17535
25,35467	17357
25,36533	17201
25,37600	17035
25,38667	16899
25,39733	16778
25,40800	16682
25,41867	16633
25,42933	16625
25,44000	16653
25,45067	16747
25,46133	16901
25,47200	17117
25,48267	17405
25,49333	17763
25,50400	18184
25,51467	18647
25,52533	19143
25,53600	19666
25,54667	20158
25,55733	20611
25,56800	21000
25,57867	21304
25,58933	21510
25,60000	21612
25,61067	21630
25,62133	21574
25,63200	21484
25,64267	21385
25,65333	21341
25,66400	21364
25,67467	21498
25,68533	21750
25,69600	22135
25,70667	22608
25,71733	23154
25,72800	23722
25,73867	24255
25,74933	24692
25,76000	24975
25,77067	25077
25,78133	24984
25,79200	24689
25,80267	24226
25,81333	23621
25,82400	22906
25,83467	22147
25,84533	21389
25,85600	20669
25,86667	19999
25,87733	19414
25,88800	18922
25,89867	18511
25,90933	18184
25,92000	17919
25,93067	17708
25,94133	17536
25,95200	17390
25,96267	17281
25,97333	17179
25,98400	17095
25,99467	17004
26,00533	16924
26,01600	16850
26,02667	16783
26,03733	16720
26,04800	16665
26,05867	16609
26,06933	16565
26,08000	16531
26,09067	16500
26,10133	16465
26,11200	16436
26,12267	16421
26,13333	16404
26,14400	16394
26,15467	16378
26,16533	16371
26,17600	16371
26,18667	16352
26,19733	16351
26,20800	16331
26,21867	16314
26,22933	16293
26,24000	16266
26,25067	16240
26,26133	16204
26,27200	16167
26,28267	16133
26,29333	16102
26,30400	16056
26,31467	16023
26,32533	15994
26,33600	15949
26,34667	15912
26,35733	15860
26,36800	15816
26,37867	15759
26,38933	15714
26,40000	15658
26,41067	15614
26,42133	15580
26,43200	15547
26,44267	15517
26,45333	15491
26,46400	15496
26,47467	15500
26,48533	15514
26,49600	15540
26,50667	15575
26,51733	15612
26,52800	15637
26,53867	15657
26,54933	15675
26,56000	15686
26,57067	15672
26,58133	15664
26,59200	15651
26,60267	15633
26,61333	15624
26,62400	15612
26,63467	15600
26,64533	15590
26,65600	15584
26,66667	15580
26,67733	15586
26,68800	15584
26,69867	15595
26,70933	15591
26,72000	15598
26,73067	15594
26,74133	15587
26,75200	15584
26,76267	15581
26,77333	15577
26,78400	15588
26,79467	15595
26,80533	15608
26,81600	15634
26,82667	15667
26,83733	15727
26,84800	15803
26,85867	15913
26,86933	16074
26,88000	16272
26,89067	16537
26,90133	16863
26,91200	17244
26,92267	17675
26,93333	18147
26,94400	18634
26,95467	19103
26,96533	19543
26,97600	19923
26,98667	20195
26,99733	20365
27,00800	20414
27,01867	20340
27,02933	20151
27,04000	19880
27,05067	19526
27,06133	19133
27,07200	18720
27,08267	18311
27,09333	17913
27,10400	17540
27,11467	17202
27,12533	16900
27,13600	16628
27,14667	16384
27,15733	16179
27,16800	15994
27,17867	15826
27,18933	15678
27,20000	15540
27,21067	15416
27,22133	15306
27,23200	15207
27,24267	15111
27,25333	15039
27,26400	14973
27,27467	14921
27,28533	14881
27,29600	14861
27,30667	14852
27,31733	14876
27,32800	14914
27,33867	14973
27,34933	15052
27,36000	15147
27,37067	15248
27,38133	15371
27,39200	15477
27,40267	15580
27,41333	15680
27,42400	15759
27,43467	15822
27,44533	15869
27,45600	15886
27,46667	15899
27,47733	15894
27,48800	15879
27,49867	15863
27,50933	15864
27,52000	15877
27,53067	15898
27,54133	15935
27,55200	15980
27,56267	16022
27,57333	16060
27,58400	16086
27,59467	16102
27,60533	16109
27,61600	16084
27,62667	16050
27,63733	15981
27,64800	15895
27,65867	15818
27,66933	15712
27,68000	15609
27,69067	15490
27,70133	15382
27,71200	15262
27,72267	15144
27,73333	15018
27,74400	14915
27,75467	14804
27,76533	14705
27,77600	14629
27,78667	14548
27,79733	14478
27,80800	14432
27,81867	14386
27,82933	14351
27,84000	14328
27,85067	14311
27,86133	14305
27,87200	14305
27,88267	14315
27,89333	14326
27,90400	14348
27,91467	14368
27,92533	14393
27,93600	14412
27,94667	14435
27,95733	14448
27,96800	14458
27,97867	14474
27,98933	14487
28,00000	14489
28,01067	14498
28,02133	14507
28,03200	14527
28,04267	14548
28,05333	14566
28,06400	14590
28,07467	14619
28,08533	14659
28,09600	14702
28,10667	14737
28,11733	14781
28,12800	14807
28,13867	14832
28,14933	14865
28,16000	14886
28,17067	14906
28,18133	14930
28,19200	14966
28,20267	15002
28,21333	15056
28,22400	15115
28,23467	15189
28,24533	15288
28,25600	15383
28,26667	15500
28,27733	15608
28,28800	15722
28,29867	15828
28,30933	15915
28,32000	15972
28,33067	16003
28,34133	15988
28,35200	15962
28,36267	15914
28,37333	15850
28,38400	15770
28,39467	15689
28,40533	15615
28,41600	15541
28,42667	15470
28,43733	15418
28,44800	15378
28,45867	15314
28,46933	15276
28,48000	15242
28,49067	15206
28,50133	15171
28,51200	15141
28,52267	15124
28,53333	15128
28,54400	15143
28,55467	15167
28,56533	15201
28,57600	15256
28,58667	15316
28,59733	15379
28,60800	15442
28,61867	15498
28,62933	15529
28,64000	15571
28,65067	15584
28,66133	15600
28,67200	15603
28,68267	15604
28,69333	15592
28,70400	15586
28,71467	15584
28,72533	15593
28,73600	15593
28,74667	15589
28,75733	15584
28,76800	15575
28,77867	15556
28,78933	15508
28,80000	15456
28,81067	15397
28,82133	15316
28,83200	15231
28,84267	15132
28,85333	15051
28,86400	14973
28,87467	14906
28,88533	14836
28,89600	14785
28,90667	14738
28,91733	14706
28,92800	14691
28,93867	14673
28,94933	14650
28,96000	14636
28,97067	14616
28,98133	14591
28,99200	14565
29,00267	14525
29,01333	14476
29,02400	14418
29,03467	14368
29,04533	14307
29,05600	14240
29,06667	14177
29,07733	14111
29,08800	14045
29,09867	13991
29,10933	13943
29,12000	13892
29,13067	13850
29,14133	13812
29,15200	13776
29,16267	13746
29,17333	13717
29,18400	13695
29,19467	13678
29,20533	13673
29,21600	13666
29,22667	13660
29,23733	13676
29,24800	13676
29,25867	13683
29,26933	13705
29,28000	13725
29,29067	13744
29,30133	13769
29,31200	13809
29,32267	13845
29,33333	13899
29,34400	13965
29,35467	14038
29,36533	14122
29,37600	14221
29,38667	14339
29,39733	14465
29,40800	14610
29,41867	14749
29,42933	14892
29,44000	15033
29,45067	15160
29,46133	15266
29,47200	15350
29,48267	15411
29,49333	15445
29,50400	15446
29,51467	15435
29,52533	15426
29,53600	15413
29,54667	15398
29,55733	15394
29,56800	15401
29,57867	15421
29,58933	15456
29,60000	15479
29,61067	15508
29,62133	15520
29,63200	15509
29,64267	15476
29,65333	15414
29,66400	15315
29,67467	15205
29,68533	15069
29,69600	14924
29,70667	14779
29,71733	14627
29,72800	14492
29,73867	14373
29,74933	14276
29,76000	14191
29,77067	14137
29,78133	14106
29,79200	14098
29,80267	14114
29,81333	14156
29,82400	14205
29,83467	14272
29,84533	14344
29,85600	14444
29,86667	14539
29,87733	14632
29,88800	14718
29,89867	14801
29,90933	14866
29,92000	14923
29,93067	14954
29,94133	14969
29,95200	14968
29,96267	14943
29,97333	14893
29,98400	14840
29,99467	14769
30,00533	14674
30,01600	14595
30,02667	14516
30,03733	14434
30,04800	14361
30,05867	14284
30,06933	14210
30,08000	14145
30,09067	14088
30,10133	14042
30,11200	14003
30,12267	13959
30,13333	13924
30,14400	13897
30,15467	13877
30,16533	13852
30,17600	13834
30,18667	13811
30,19733	13796
30,20800	13777
30,21867	13766
30,22933	13762
30,24000	13760
30,25067	13747
30,26133	13734
30,27200	13743
30,28267	13743
30,29333	13738
30,30400	13745
30,31467	13751
30,32533	13742
30,33600	13745
30,34667	13752
30,35733	13760
30,36800	13756
30,37867	13753
30,38933	13750
30,40000	13749
30,41067	13750
30,42133	13748
30,43200	13739
30,44267	13736
30,45333	13736
30,46400	13733
30,47467	13728
30,48533	13736
30,49600	13755
30,50667	13775
30,51733	13796
30,52800	13825
30,53867	13846
30,54933	13895
30,56000	13938
30,57067	13984
30,58133	14036
30,59200	14078
30,60267	14139
30,61333	14192
30,62400	14244
30,63467	14299
30,64533	14354
30,65600	14390
30,66667	14427
30,67733	14453
30,68800	14470
30,69867	14477
30,70933	14472
30,72000	14461
30,73067	14433
30,74133	14402
30,75200	14359
30,76267	14308
30,77333	14254
30,78400	14211
30,79467	14166
30,80533	14128
30,81600	14088
30,82667	14050
30,83733	14014
30,84800	13995
30,85867	13981
30,86933	13960
30,88000	13947
30,89067	13935
30,90133	13935
30,91200	13937
30,92267	13937
30,93333	13937
30,94400	13942
30,95467	13941
30,96533	13956
30,97600	13963
30,98667	13967
30,99733	13956
31,00800	13947
31,01867	13932
31,02933	13925
31,04000	13918
31,05067	13903
31,06133	13896
31,07200	13894
31,08267	13885
31,09333	13893
31,10400	13900
31,11467	13916
31,12533	13941
31,13600	13963
31,14667	13989
31,15733	14020
31,16800	14044
31,17867	14055
31,18933	14076
31,20000	14083
31,21067	14086
31,22133	14067
31,23200	14055
31,24267	14029
31,25333	14000
31,26400	13967
31,27467	13937
31,28533	13907
31,29600	13878
31,30667	13854
31,31733	13833
31,32800	13810
31,33867	13795
31,34933	13791
31,36000	13783
31,37067	13777
31,38133	13766
31,39200	13761
31,40267	13763
31,41333	13761
31,42400	13762
31,43467	13753
31,44533	13755
31,45600	13748
31,46667	13753
31,47733	13756
31,48800	13753
31,49867	13756
31,50933	13750
31,52000	13752
31,53067	13754
31,54133	13759
31,55200	13760
31,56267	13760
31,57333	13756
31,58400	13765
31,59467	13753
31,60533	13750
31,61600	13740
31,62667	13730
31,63733	13719
31,64800	13718
31,65867	13714
31,66933	13705
31,68000	13709
31,69067	13708
31,70133	13704
31,71200	13698
31,72267	13696
31,73333	13699
31,74400	13697
31,75467	13698
31,76533	13695
31,77600	13695
31,78667	13704
31,79733	13706
31,80800	13693
31,81867	13687
31,82933	13691
31,84000	13694
31,85067	13688
31,86133	13688
31,87200	13692
31,88267	13699
31,89333	13695
31,90400	13697
31,91467	13703
31,92533	13719
31,93600	13723
31,94667	13723
31,95733	13722
31,96800	13727
31,97867	13721
31,98933	13715
32,00000	13708
32,01067	13708
32,02133	13704
32,03200	13703
32,04267	13705
32,05333	13698
32,06400	13691
32,07467	13690
32,08533	13698
32,09600	13686
32,10667	13686
32,11733	13695
32,12800	13694
32,13867	13704
32,14933	13704
32,16000	13707
32,17067	13717
32,18133	13719
32,19200	13714
32,20267	13722
32,21333	13725
32,22400	13737
32,23467	13738
32,24533	13746
32,25600	13754
32,26667	13763
32,27733	13768
32,28800	13773
32,29867	13789
32,30933	13796
32,32000	13804
32,33067	13824
32,34133	13835
32,35200	13851
32,36267	13869
32,37333	13886
32,38400	13897
32,39467	13908
32,40533	13912
32,41600	13926
32,42667	13946
32,43733	13953
32,44800	13962
32,45867	13975
32,46933	13984
32,48000	13997
32,49067	14002
32,50133	14019
32,51200	14037
32,52267	14052
32,53333	14072
32,54400	14091
32,55467	14114
32,56533	14133
32,57600	14164
32,58667	14191
32,59733	14216
32,60800	14239
32,61867	14269
32,62933	14308
32,64000	14332
32,65067	14365
32,66133	14396
32,67200	14434
32,68267	14464
32,69333	14492
32,70400	14534
32,71467	14580
32,72533	14618
32,73600	14661
32,74667	14709
32,75733	14762
32,76800	14808
32,77867	14867
32,78933	14919
32,80000	14993
32,81067	15070
32,82133	15152
32,83200	15231
32,84267	15318
32,85333	15408
32,86400	15515
32,87467	15614
32,88533	15729
32,89600	15844
32,90667	15959
32,91733	16070
32,92800	16193
32,93867	16314
32,94933	16438
32,96000	16561
32,97067	16662
32,98133	16773
32,99200	16891
33,00267	16997
33,01333	17103
33,02400	17202
33,03467	17311
33,04533	17419
33,05600	17525
33,06667	17624
33,07733	17740
33,08800	17865
33,09867	17983
33,10933	18106
33,12000	18237
33,13067	18380
33,14133	18518
33,15200	18653
33,16267	18783
33,17333	18906
33,18400	19023
33,19467	19138
33,20533	19245
33,21600	19341
33,22667	19438
33,23733	19533
33,24800	19627
33,25867	19713
33,26933	19813
33,28000	19902
33,29067	20005
33,30133	20089
33,31200	20176
33,32267	20269
33,33333	20376
33,34400	20491
33,35467	20606
33,36533	20729
33,37600	20854
33,38667	20976
33,39733	21119
33,40800	21252
33,41867	21385
33,42933	21513
33,44000	21648
33,45067	21789
33,46133	21935
33,47200	22059
33,48267	22182
33,49333	22312
33,50400	22438
33,51467	22561
33,52533	22693
33,53600	22824
33,54667	22948
33,55733	23051
33,56800	23164
33,57867	23285
33,58933	23404
33,60000	23519
33,61067	23636
33,62133	23761
33,63200	23879
33,64267	23985
33,65333	24085
33,66400	24167
33,67467	24252
33,68533	24327
33,69600	24400
33,70667	24467
33,71733	24551
33,72800	24624
33,73867	24721
33,74933	24830
33,76000	24966
33,77067	25123
33,78133	25302
33,79200	25505
33,80267	25711
33,81333	25901
33,82400	26025
33,83467	26086
33,84533	26100
33,85600	26117
33,86667	26169
33,87733	26275
33,88800	26461
33,89867	26722
33,90933	27017
33,92000	27312
33,93067	27602
33,94133	27868
33,95200	28106
33,96267	28286
33,97333	28397
33,98400	28409
33,99467	28363
34,00533	28261
34,01600	28141
34,02667	28046
34,03733	28022
34,04800	28055
34,05867	28113
34,06933	28182
34,08000	28254
34,09067	28295
34,10133	28304
34,11200	28299
34,12267	28308
34,13333	28352
34,14400	28412
34,15467	28485
34,16533	28567
34,17600	28686
34,18667	28832
34,19733	28996
34,20800	29164
34,21867	29330
34,22933	29498
34,24000	29654
34,25067	29810
34,26133	29969
34,27200	30127
34,28267	30257
34,29333	30337
34,30400	30398
34,31467	30458
34,32533	30533
34,33600	30671
34,34667	30865
34,35733	31124
34,36800	31416
34,37867	31685
34,38933	31897
34,40000	32066
34,41067	32232
34,42133	32408
34,43200	32601
34,44267	32857
34,45333	33188
34,46400	33626
34,47467	34144
34,48533	34638
34,49600	35006
34,50667	35130
34,51733	34973
34,52800	34584
34,53867	34090
34,54933	33603
34,56000	33205
34,57067	32927
34,58133	32767
34,59200	32686
34,60267	32681
34,61333	32701
34,62400	32740
34,63467	32784
34,64533	32821
34,65600	32846
34,66667	32853
34,67733	32860
34,68800	32867
34,69867	32885
34,70933	32925
34,72000	32990
34,73067	33097
34,74133	33242
34,75200	33410
34,76267	33630
34,77333	33883
34,78400	34153
34,79467	34379
34,80533	34523
34,81600	34578
34,82667	34582
34,83733	34585
34,84800	34612
34,85867	34661
34,86933	34706
34,88000	34731
34,89067	34758
34,90133	34790
34,91200	34831
34,92267	34871
34,93333	34921
34,94400	34985
34,95467	35105
34,96533	35347
34,97600	36033
34,98667	38032
34,99733	42976
35,00800	52510
35,01867	67730
35,02933	88407
35,04000	112809
35,05067	135451
35,06133	148535
35,07200	147647
35,08267	135272
35,09333	117930
35,10400	101049
35,11467	87226
35,12533	76804
35,13600	69229
35,14667	63885
35,15733	60238
35,16800	57836
35,17867	56152
35,18933	54762
35,20000	53420
35,21067	52125
35,22133	50942
35,23200	49934
35,24267	49106
35,25333	48420
35,26400	47843
35,27467	47347
35,28533	46923
35,29600	46531
35,30667	46179
35,31733	45867
35,32800	45610
35,33867	45415
35,34933	45292
35,36000	45149
35,37067	44835
35,38133	44348
35,39200	43810
35,40267	43399
35,41333	43229
35,42400	43454
35,43467	44390
35,44533	46270
35,45600	48836
35,46667	51282
35,47733	52773
35,48800	53039
35,49867	52404
35,50933	51277
35,52000	49861
35,53067	48340
35,54133	47016
35,55200	46281
35,56267	46338
35,57333	47011
35,58400	47680
35,59467	47782
35,60533	47211
35,61600	46264
35,62667	45293
35,63733	44457
35,64800	43795
35,65867	43258
35,66933	42868
35,68000	42570
35,69067	42356
35,70133	42203
35,71200	42110
35,72267	42080
35,73333	42066
35,74400	42067
35,75467	42099
35,76533	42158
35,77600	42286
35,78667	42514
35,79733	42883
35,80800	43434
35,81867	44045
35,82933	44579
35,84000	44845
35,85067	44871
35,86133	44768
35,87200	44608
35,88267	44407
35,89333	44140
35,90400	43788
35,91467	43394
35,92533	43014
35,93600	42694
35,94667	42444
35,95733	42258
35,96800	42141
35,97867	42077
35,98933	42087
36,00000	42156
36,01067	42267
36,02133	42367
36,03200	42423
36,04267	42401
36,05333	42334
36,06400	42241
36,07467	42152
36,08533	42099
36,09600	42093
36,10667	42126
36,11733	42183
36,12800	42256
36,13867	42352
36,14933	42481
36,16000	42654
36,17067	42828
36,18133	43013
36,19200	43184
36,20267	43330
36,21333	43464
36,22400	43608
36,23467	43729
36,24533	43784
36,25600	43747
36,26667	43657
36,27733	43607
36,28800	43691
36,29867	43961
36,30933	44390
36,32000	44803
36,33067	45013
36,34133	44915
36,35200	44599
36,36267	44207
36,37333	43846
36,38400	43556
36,39467	43347
36,40533	43170
36,41600	43020
36,42667	42900
36,43733	42804
36,44800	42736
36,45867	42690
36,46933	42668
36,48000	42669
36,49067	42671
36,50133	42689
36,51200	42710
36,52267	42733
36,53333	42738
36,54400	42736
36,55467	42740
36,56533	42760
36,57600	42768
36,58667	42765
36,59733	42774
36,60800	42780
36,61867	42779
36,62933	42793
36,64000	42809
36,65067	42840
36,66133	42872
36,67200	42926
36,68267	42990
36,69333	43041
36,70400	43097
36,71467	43129
36,72533	43150
36,73600	43193
36,74667	43261
36,75733	43351
36,76800	43441
36,77867	43498
36,78933	43486
36,80000	43425
36,81067	43316
36,82133	43197
36,83200	43093
36,84267	43020
36,85333	42964
36,86400	42938
36,87467	42929
36,88533	42926
36,89600	42914
36,90667	42904
36,91733	42902
36,92800	42904
36,93867	42902
36,94933	42909
36,96000	42940
36,97067	43010
36,98133	43125
36,99200	43304
37,00267	43533
37,01333	43804
37,02400	44048
37,03467	44219
37,04533	44270
37,05600	44205
37,06667	44030
37,07733	43804
37,08800	43568
37,09867	43358
37,10933	43191
37,12000	43066
37,13067	42981
37,14133	42929
37,15200	42916
37,16267	42925
37,17333	42957
37,18400	43035
37,19467	43137
37,20533	43242
37,21600	43322
37,22667	43374
37,23733	43363
37,24800	43318
37,25867	43233
37,26933	43137
37,28000	43051
37,29067	42993
37,30133	42943
37,31200	42924
37,32267	42901
37,33333	42885
37,34400	42876
37,35467	42870
37,36533	42861
37,37600	42867
37,38667	42868
37,39733	42868
37,40800	42880
37,41867	42886
37,42933	42886
37,44000	42892
37,45067	42897
37,46133	42901
37,47200	42911
37,48267	42918
37,49333	42933
37,50400	42945
37,51467	42956
37,52533	42963
37,53600	42966
37,54667	42965
37,55733	42958
37,56800	42946
37,57867	42953
37,58933	42956
37,60000	42957
37,61067	42957
37,62133	42971
37,63200	42995
37,64267	43018
37,65333	43045
37,66400	43063
37,67467	43093
37,68533	43124
37,69600	43143
37,70667	43152
37,71733	43159
37,72800	43161
37,73867	43169
37,74933	43168
37,76000	43174
37,77067	43178
37,78133	43190
37,79200	43195
37,80267	43192
37,81333	43194
37,82400	43201
37,83467	43214
37,84533	43236
37,85600	43276
37,86667	43330
37,87733	43398
37,88800	43474
37,89867	43539
37,90933	43597
37,92000	43625
37,93067	43623
37,94133	43591
37,95200	43532
37,96267	43463
37,97333	43387
37,98400	43311
37,99467	43241
38,00533	43185
38,01600	43145
38,02667	43111
38,03733	43080
38,04800	43069
38,05867	43061
38,06933	43053
38,08000	43051
38,09067	43052
38,10133	43060
38,11200	43044
38,12267	43053
38,13333	43055
38,14400	43062
38,15467	43061
38,16533	43060
38,17600	43069
38,18667	43062
38,19733	43064
38,20800	43075
38,21867	43080
38,22933	43095
38,24000	43105
38,25067	43110
38,26133	43118
38,27200	43131
38,28267	43133
38,29333	43125
38,30400	43127
38,31467	43123
38,32533	43117
38,33600	43111
38,34667	43110
38,35733	43109
38,36800	43105
38,37867	43103
38,38933	43107
38,40000	43105
38,41067	43110
38,42133	43110
38,43200	43115
38,44267	43118
38,45333	43122
38,46400	43116
38,47467	43128
38,48533	43134
38,49600	43139
38,50667	43142
38,51733	43143
38,52800	43143
38,53867	43148
38,54933	43164
38,56000	43169
38,57067	43166
38,58133	43165
38,59200	43173
38,60267	43170
38,61333	43167
38,62400	43170
38,63467	43187
38,64533	43198
38,65600	43203
38,66667	43212
38,67733	43225
38,68800	43232
38,69867	43264
38,70933	43287
38,72000	43295
38,73067	43315
38,74133	43356
38,75200	43420
38,76267	43527
38,77333	43705
38,78400	44023
38,79467	44525
38,80533	45330
38,81600	46529
38,82667	48241
38,83733	50569
38,84800	53580
38,85867	57181
38,86933	61192
38,88000	65267
38,89067	68927
38,90133	71734
38,91200	73251
38,92267	73260
38,93333	71794
38,94400	69076
38,95467	65544
38,96533	61654
38,97600	57854
38,98667	54440
38,99733	51611
39,00800	49387
39,01867	47743
39,02933	46556
39,04000	45732
39,05067	45165
39,06133	44764
39,07200	44473
39,08267	44264
39,09333	44087
39,10400	43946
39,11467	43812
39,12533	43688
39,13600	43562
39,14667	43435
39,15733	43308
